bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 296,Relating to certain prekindergarten programs offered by a school district.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 297,Relating to the establishment of progressive sanctions for students who fail to attend school and to the repeal of the offenses of failure to attend school and parent contributing to nonattendance.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 298,"Relating to measures to facilitate the transfer, academic progress, and timely graduation of students in public higher education.",68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 299,Relating to notification by a public junior college to a school district of certain students referred to developmental coursework.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 301,Relating to the granting of undergraduate course credit by examination or assessment at public institutions of higher education; authorizing a fee.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 302,Relating to the creation of a certificate program to promote travel to and throughout this state; authorizing fees.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 325,Relating to the prosecution of and penalties for possession of 0.35 ounces or less of marihuana.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 326,Relating to information provided by electronic means in support of the issuance of a search warrant.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 327,Relating to a study on the availability of information regarding convictions and deferred dispositions for certain fine-only misdemeanors.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 328,Relating to the punishment for the offense of attempted murder.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 329,Relating to orders of nondisclosure issued for records of certain fine-only misdemeanors; authorizing a fee.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 330,Relating to the age of criminal responsibility and to certain substantive and procedural matters related to that age.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 331,Relating to the sealing of certain court documents filed electronically in a child protection suit.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 332,Relating to the authority of a prosecutor in a juvenile case to appeal certain judicial decisions.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 418,Relating to child victims of trafficking who are placed in secure foster homes.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 419,Relating to federal income tax liability for certain damages awarded in certain civil actions.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 420,Relating to the availability of information from the federal Election Assistance Commission on the secretary of state's Internet website.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 497,Relating to the applicability of the law governing saltwater pipeline facilities located in the vicinity of public roads.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 580,Relating to the statute of limitations for aggravated assault.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 656,Relating to the payment of foster care costs.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 803,Relating to the filing of a complaint for certain misdemeanor offenses.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 823,Relating to criminal liability for certain federal motor carrier safety regulation violations; increasing a criminal penalty.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
HB 878,Relating to competitive bidding procedures and election requirements for the Westchase District.,68103,Gene Wu,author,84R,2865,Rep. Gene Wu,Gene Wu
