bill_name,caption,filer_id,filer_name,function,session
SB 1,Relating to certain restrictions on the imposition of ad valorem taxes and to the duty of the state to reimburse certain political subdivisions for certain revenue loss; making conforming changes.,20673,Jane Nelson,author,84R
SB 2,General Appropriations Bill.,20673,Jane Nelson,author,84R
SB 7,Relating to the computation of and to decreasing the rates of the franchise tax.,20673,Jane Nelson,author,84R
SB 15,Relating to state tax reductions and the limit on appropriations from certain state tax revenue for a state fiscal biennium.,20673,Jane Nelson,author,84R
SB 18,"Relating to measures to support or enhance graduate medical education in this state, including the transfer of certain assets from the Texas Medical Liability Insurance Underwriting Association to the permanent fund supporting graduate medical education and the authority of the association to issue new policies.",20673,Jane Nelson,author,84R
SB 20,Relating to state agency contracting.,20673,Jane Nelson,author,84R
SB 52,Relating to the computation of the franchise tax; decreasing the rates of the franchise tax.,20673,Jane Nelson,author,84R
SB 53,Relating to strategic fiscal reviews of state agencies and programs.,20673,Jane Nelson,author,84R
SB 54,Relating to the drug testing of certain persons seeking benefits under the Temporary Assistance for Needy Families (TANF) program.,20673,Jane Nelson,author,84R
SB 55,Relating to the creation of a grant program to support community mental health programs for veterans and their families.,20673,Jane Nelson,author,84R
SB 56,Relating to the resident physician expansion grant program.,20673,Jane Nelson,author,84R
SB 57,"Relating to information collected by a regional tollway authority, regional mobility authority, regional transportation authority, metropolitan rapid transit authority, or coordinated county transportation authority.",20673,Jane Nelson,author,84R
SB 58,Relating to the enforcement of commercial vehicle safety standards by certain municipalities and counties.,20673,Jane Nelson,author,84R
SB 59,Relating to an exemption from competitive bidding requirements for the procurement of services for victims of family violence.,20673,Jane Nelson,author,84R
SB 60,Relating to video recordings made by children's advocacy centers.,20673,Jane Nelson,author,84R
SB 200,Relating to the continuation and functions of the Health and Human Services Commission and the provision of health and human services in this state.,20673,Jane Nelson,author,84R
SB 201,Relating to the efficiency and consolidation of powers and duties within the health and human services system.,20673,Jane Nelson,author,84R
SB 202,Relating to the transfer of certain occupational regulatory programs and the deregulation of certain activities and occupations.,20673,Jane Nelson,author,84R
SB 203,Relating to the continuation and functions of the Texas Health Services Authority as a quasi-governmental entity and the electronic exchange of health care information.,20673,Jane Nelson,author,84R
SB 218,Relating to governmental entities subject to the sunset review process.,20673,Jane Nelson,author,84R
SB 291,Relating to the jurisdiction of a county court at law in Tarrant County.,20673,Jane Nelson,author,84R
SB 292,Relating to a request for a waiver of the waiting period before human remains may be cremated.,20673,Jane Nelson,author,84R
SB 293,Relating to a clarification of the law governing eligibility of certain events for funding under the Major Events trust fund.,20673,Jane Nelson,author,84R
SB 353,Relating to state agency contracting.,20673,Jane Nelson,author,84R
SB 354,Relating to the transfer to the Health and Human Services Commission of contracting authority for children's advocacy centers and volunteer advocate programs.,20673,Jane Nelson,author,84R
SB 355,Relating to control measures for an individual exposed to a communicable disease.,20673,Jane Nelson,author,84R
SB 678,Relating to coordinated county transportation authorities.,20673,Jane Nelson,author,84R
SB 679,Relating to public meetings of joint airport boards.,20673,Jane Nelson,author,84R
SB 680,Relating to the sale of alcoholic beverages in areas annexed or owned by certain municipalities.,20673,Jane Nelson,author,84R
SB 878,Relating to a limitation on the expansion of certain landfills.,20673,Jane Nelson,author,84R
SB 879,Relating to the review by certain governmental entities of a permit application for a solid waste facility.,20673,Jane Nelson,author,84R
SB 880,Relating to certain committees and programs to develop the wine industry in this state through the Department of Agriculture.,20673,Jane Nelson,author,84R
SB 881,Relating to the dedication of certain wine-related revenue.,20673,Jane Nelson,author,84R
SB 1276,"Relating to the amounts, availability, and use of certain statutorily dedicated revenue and accounts; reducing or affecting the amounts or rates of certain statutorily dedicated fees and assessments.",20673,Jane Nelson,author,84R
SB 1277,Relating to training and education for state agency administrators and employees.,20673,Jane Nelson,author,84R
SB 1993,Relating to making supplemental appropriations and giving direction and adjustment authority regarding appropriations.,20673,Jane Nelson,author,84R
SJR 1,"Proposing a constitutional amendment increasing the amount of the residence homestead exemption from ad valorem taxation for public school purposes and providing for a reduction of the limitation on the total amount of ad valorem taxes that may be imposed for those purposes on the homestead of an elderly or disabled person to reflect the increased exemption amount, authorizing the legislature to prohibit a political subdivision that has adopted an optional residence homestead exemption from ad valorem taxation from reducing the amount of or repealing the exemption, and prohibiting the enactment of a law that imposes a transfer tax on a transaction that conveys fee simple title to real property.",20673,Jane Nelson,author,84R
SJR 3,Proposing a constitutional amendment excepting certain appropriations for reducing state debt from the constitutional limitation on the rate of growth of appropriations.,20673,Jane Nelson,author,84R
SJR 25,Proposing a constitutional amendment to dedicate certain money to the purpose of retiring state debt early.,20673,Jane Nelson,author,84R
SR 5,"Recognizing the First Aid for Drug-Free Living Campaign and
Drug-Test Kit Initiative.",20673,Jane Nelson,author,84R
SR 21,Recognizing Marcus Edward Hill for receiving a Texas Agricultural Lifetime Achievement Award.,20673,Jane Nelson,author,84R
SR 23,Celebrating Children's Advocacy Centers of Texas Legislative Day at the Capitol.,20673,Jane Nelson,author,84R
SR 66,"Proclaiming February 12, 2015, CASA Day at the State Capitol.",20673,Jane Nelson,author,84R
SR 67,Welcoming members of the Texas Medical Association to the Capitol.,20673,Jane Nelson,author,84R
