bill_name,caption,filer_id,filer_name,function,session
SB 13,"Relating to measures to support public school student academic achievement and high school, college, and career preparation, including measures to improve and support dual credit courses, the development of public outreach materials, and the development of postsecondary education and career counseling academies.",66066,Charles Perry,author,84R
SB 136,Relating to zero-based budgeting for state agencies as part of the sunset review process.,66066,Charles Perry,author,84R
SB 137,Relating to the maximum rate of growth of appropriations.,66066,Charles Perry,author,84R
SB 138,Relating to the phaseout and repeal of the franchise tax; lowering the rates of the tax.,66066,Charles Perry,author,84R
SB 139,Relating to use of money in the state highway fund.,66066,Charles Perry,author,84R
SB 140,Relating to a sales and use tax exemption for telecommunications services used for the navigation of certain farm and ranch machinery and equipment.,66066,Charles Perry,author,84R
SB 179,Relating to the handgun proficiency required to obtain or renew a concealed handgun license.,66066,Charles Perry,author,84R
SB 185,Relating to the enforcement of state and federal laws governing immigration by certain governmental entities.,66066,Charles Perry,author,84R
SB 199,Relating to the designation of certain synthetic compounds to Penalty Group 2 or 2-A of the Texas Controlled Substances Act.,66066,Charles Perry,author,84R
SB 237,Relating to certain athletic competitions sponsored or sanctioned by the University Interscholastic League.,66066,Charles Perry,author,84R
SB 267,Relating to the regulation by a municipality or county of the rental or leasing of housing accommodations.,66066,Charles Perry,author,84R
SB 394,Relating to the use of supplemental environmental projects by a local government to come into compliance with environmental laws or remediate environmental harm caused by the local government.,66066,Charles Perry,author,84R
SB 395,Relating to the first day of instruction in certain school districts.,66066,Charles Perry,author,84R
SB 461,"Relating to false or misleading packaging, labeling, or advertising of certain abusable synthetic substances; providing civil penalties; creating a criminal offense.",66066,Charles Perry,author,84R
SB 473,"Relating to defenses and exceptions to the prosecution of the criminal offense of the possession, manufacture, transport, repair, or sale of certain prohibited explosive weapons, firearms, and related items.",66066,Charles Perry,author,84R
SB 480,"Relating to the administration of a medication, immunization, or vaccination by a pharmacist.",66066,Charles Perry,author,84R
SB 503,Relating to financial assistance to local governmental entities affected by the realignment of defense jobs or facilities.,66066,Charles Perry,author,84R
SB 504,Relating to the application of the professional prosecutors law to the district attorney for the 132nd Judicial District.,66066,Charles Perry,author,84R
SB 505,Relating to painting and marking requirements for certain meteorological evaluation towers; creating an offense.,66066,Charles Perry,author,84R
SB 506,Relating to the authority of a political subdivision of this state to execute certain contracts for the use or acquisition of personal property.,66066,Charles Perry,author,84R
SB 539,Relating to reinsurance financial statement credit and accounting.,66066,Charles Perry,author,84R
SB 577,Relating to the practice of therapeutic optometry.,66066,Charles Perry,author,84R
SB 610,Relating to limited liability for an agritourism entity involved in an agritourism activity.,66066,Charles Perry,author,84R
