bill_name,caption,filer_id,filer_name,function,session
HB 39,Relating to guardianships for incapacitated persons and to substitutes for guardianships for certain adults with disabilities.,20664,John Smithee,author,84R
HB 1433,"Relating to prompt payment of health care claims, including payment for immunizations, vaccines, and serums.",20664,John Smithee,author,84R
HB 1435,Relating to health plan and health benefit plan coverage for abortions.,20664,John Smithee,author,84R
HB 1436,Relating to appeals regarding dangerous dogs.,20664,John Smithee,author,84R
HB 1624,Relating to transparency of certain information related to certain health benefit plan coverage.,20664,John Smithee,author,84R
HB 1638,Relating to nonpreferred provider claims under a preferred provider benefit plan related to emergency care.,20664,John Smithee,author,84R
HB 1644,Relating to the oath of a person admitted to practice law in the State of Texas.,20664,John Smithee,author,84R
HB 1700,"Relating to reinsurance, distributions, and pooling arrangements by captive insurance companies.",20664,John Smithee,author,84R
HB 1730,Relating to own risk and solvency assessment by insurers and insurance groups; providing a penalty.,20664,John Smithee,author,84R
HB 1732,Relating to dispute resolution for certain claims arising under insurance policies issued by the Fair Access to Insurance Requirements (FAIR) Plan Association; authorizing fees.,20664,John Smithee,author,84R
HB 1733,Relating to automobile liability insurance for transportation network company drivers.,20664,John Smithee,author,84R
HB 2145,Relating to provisional authority for certain individual insurance license applicants to act as insurance agents; authorizing a fee; requiring an occupational provisional permit; adding provisions that may be subject to a criminal penalty.,20664,John Smithee,author,84R
HB 2172,Relating to coverage of telehealth services or telemedicine medical services under health benefit plans.,20664,John Smithee,author,84R
HB 2193,Relating to the office of a public defender appointed by the Commissioners Court of Randall County.,20664,John Smithee,author,84R
HB 2198,Relating to the investigation by the commissioner of insurance of acts of insurance fraud and other offenses.,20664,John Smithee,author,84R
HB 2324,"Relating to the designation of certain rest areas on Interstate Highway 27 in Hale County as the James E. ""Pete"" and Nelda Laney Safety Stops.",20664,John Smithee,author,84R
HB 2487,"Relating to the authority of an independent school district to contract with a municipality for the design, improvement, or construction of an instructional facility, stadium, or other athletic facility.",20664,John Smithee,author,84R
HB 2488,Relating to the limitation on the amount of supplemental payments under the Texas Economic Development Act.,20664,John Smithee,author,84R
HB 2586,Relating to contingent deferred annuity contracts.,20664,John Smithee,author,84R
HB 2768,Relating to the operation and administration of and practice in courts in the judicial branch of state government and the composition of certain juvenile boards.,20664,John Smithee,author,84R
HB 2774,Relating to the annual state salary supplement for certain county judges.,20664,John Smithee,author,84R
HB 2822,"Relating to a notice or document sent by mail or electronic mail by a court, justice, judge, magistrate, or clerk of a judicial court.",20664,John Smithee,author,84R
HB 3133,Relating to notice and availability of mediation for balance billing by a facility-based physician.,20664,John Smithee,author,84R
HB 3158,Relating to legislative approval of state agency rules that take effect during the two years preceding a regular legislative session.,20664,John Smithee,author,84R
HB 3164,Relating to authorizing an insurer's deposit of certain money and other assets with the Texas Department of Insurance.,20664,John Smithee,author,84R
HB 3176,Relating to claims of patent infringement; providing civil penalties; imposing fees.,20664,John Smithee,author,84R
HB 3424,Relating to a study and report on the establishment of a central database containing information about certain individuals under guardianship.,20664,John Smithee,author,84R
HB 3538,Relating to the adoption of the Uniform Interstate Family Support Act of 2008.,20664,John Smithee,author,84R
HB 3641,Relating to payment of attorney's fees in an action brought under Chapter 37 of the Texas Civil Practice and Remedies Code.,20664,John Smithee,author,84R
HB 3646,Relating to insurance claims and certain prohibited acts and practices in or in relation to the business of insurance; amending provisions that are or may be subject to a criminal penalty.,20664,John Smithee,author,84R
HB 3838,Relating to the procedures required for a Type A economic development corporation to make certain expenditures.,20664,John Smithee,author,84R
HB 3842,Relating to an agreement to finance and build a conference center and other appropriate facilities in or near a state park.,20664,John Smithee,author,84R
HB 3846,Relating to the confidentiality of certain information regarding procedures and substances used in the execution of a convict.,20664,John Smithee,author,84R
HB 3949,Relating to the conditions and enforcement of possession orders in suits affecting the parent-child relationship; adding provisions subject to a criminal penalty.,20664,John Smithee,author,84R
HB 4080,Relating to optional annuity increases for certain retirees and beneficiaries of the Texas Municipal Retirement System.,20664,John Smithee,author,84R
HCR 86,In memory of Amarillo City Council member James Harold Simms.,20664,John Smithee,author,84R
HCR 87,In memory of Gene Earl Parker of Amarillo.,20664,John Smithee,author,84R
HCR 136,Honoring Conquer Chiari for its efforts in behalf of those with Chiari malformation.,20664,John Smithee,author,84R
HR 4,Adopting the permanent House Rules for the 84th Legislature.,20664,John Smithee,author,84R
HR 1142,"Recognizing November 2-6, 2015, as Municipal Courts Week.",20664,John Smithee,author,84R
HR 1143,"Recognizing November 7-11, 2016, as Municipal Courts Week.",20664,John Smithee,author,84R
HR 1351,Congratulating Lois Miller of Friona on her 100th birthday.,20664,John Smithee,author,84R
HR 2163,In memory of Annette Galitski of Amarillo.,20664,John Smithee,author,84R
HR 3431,Congratulating Bryan Polanco on being named salutatorian of the Class of 2015 at Caprock High School.,20664,John Smithee,author,84R
HR 3432,Congratulating Seanpaul Mark Renteria on being named valedictorian of the Class of 2015 at Caprock High School.,20664,John Smithee,author,84R
HR 3433,Congratulating Taylor Chase Bentley on being named salutatorian of the Class of 2015 at Amarillo High School.,20664,John Smithee,author,84R
HR 3434,Congratulating Christopher David Wilhelm on being named valedictorian of the Class of 2015 at Amarillo High School.,20664,John Smithee,author,84R
HR 3509,Congratulating the boys' wrestling team of Amarillo High School on its performance at the 2015 UIL Wrestling State Tournament.,20664,John Smithee,author,84R
HR 3510,Congratulating Tyler Pickens of Amarillo High School on his participation in the Class 6A boys' shot put event at the 2015 UIL Track & Field State Meet.,20664,John Smithee,author,84R
HR 3526,Congratulating the Amarillo High School volleyball team on advancing to the semifinals of the 2014-2015 University Interscholastic League 6A state playoffs.,20664,John Smithee,author,84R
HR 3570,Congratulating the girls' wrestling team of Amarillo High School on participating in the 2015 UIL Wrestling State Tournament.,20664,John Smithee,author,84R
HB 335,Relating to named driver insurance policies and certain related exclusions.,20664,John Smithee,author,84R
HB 1200,"Relating to civil liability of a person who produces, distributes, sells, or provides or aids in the production, distribution, sale, or provision of certain synthetic substances to another person for damages caused by the other person.",20664,John Smithee,author,84R
HB 1690,"Relating to the investigation and prosecution of offenses against public administration, including ethics offenses.",20664,John Smithee,author,84R
HB 1911,Relating to regulation of discrimination by political subdivisions and certain state agencies.,20664,John Smithee,author,84R
HB 3130,Relating to coverage provided by certain health plans and health benefit plans for abortions.,20664,John Smithee,author,84R
HCR 128,Honoring Shanna Peeples on her selection as National Teacher of the Year.,20664,John Smithee,author,84R
HR 462,"Recognizing February 17, 2015, as Panhandle Day at the State Capitol.",20664,John Smithee,author,84R
HB 26,"Relating to state economic development measures, including administration of the Texas Enterprise Fund, creation of the Economic Incentive Oversight Board and the governor's university research initiative, abolishment of the Texas emerging technology fund, and renaming the Major Events trust fund to the Major Events Reimbursement Program.",20664,John Smithee,coauthor,84R
HB 1199,Relating to deceptive representations or other conduct concerning certain synthetic substances as a violation of the Deceptive Trade Practices-Consumer Protection Act.,20664,John Smithee,coauthor,84R
HB 1278,"Relating to financial assistance paid to the survivors of certain law enforcement officers, firefighters, and other public employees killed in the line of duty.",20664,John Smithee,coauthor,84R
HB 1648,Relating to voluntary and informed consent to an abortion and prevention of coerced abortions; providing penalties; creating an offense.,20664,John Smithee,coauthor,84R
HB 1649,Relating to the transportation and storage of firearms and ammunition in private vehicles on the campuses of institutions of higher education.,20664,John Smithee,coauthor,84R
HB 2186,Relating to suicide prevention training for educators in public schools.,20664,John Smithee,coauthor,84R
HB 2263,Relating to warrants or orders issued to obtain location information from wireless communications devices and to public access to law enforcement or prosecutor requests for certain related location or communication information.,20664,John Smithee,coauthor,84R
HB 2794,Relating to a delayed birth certificate; creating a criminal offense.,20664,John Smithee,coauthor,84R
HB 2813,Relating to health benefit plan coverage for ovarian cancer screening.,20664,John Smithee,coauthor,84R
HB 3074,Relating to the provision of artificially administered nutrition and hydration and life-sustaining treatment.,20664,John Smithee,coauthor,84R
HB 3567,Relating to the rights of certain religious organizations and individuals relating to a marriage that violates a sincerely held religious belief.,20664,John Smithee,coauthor,84R
HCR 63,Urging the U.S. Congress to expedite natural gas exports.,20664,John Smithee,coauthor,84R
HJR 41,Proposing a constitutional amendment relating to private road work by certain counties.,20664,John Smithee,coauthor,84R
SB 287,Relating to the elimination of certain court fees and costs and to the bill of costs provided to a defendant.,20664,John Smithee,sponsor,84R
SB 481,Relating to consumer information concerning facility-based physicians and notice and availability of mediation for balance billing by a facility-based physician.,20664,John Smithee,sponsor,84R
SB 534,Relating to the oath of a person admitted to practice law in the State of Texas.,20664,John Smithee,sponsor,84R
SB 565,Relating to designating the first week of May as Jury Appreciation Week.,20664,John Smithee,sponsor,84R
SB 655,Relating to own risk and solvency assessment by insurers and insurance groups; providing a penalty.,20664,John Smithee,sponsor,84R
SB 667,"Relating to reinsurance, distributions, and pooling arrangements by captive insurance companies.",20664,John Smithee,sponsor,84R
SB 782,Relating to the investigation by the commissioner of insurance of acts of insurance fraud.,20664,John Smithee,sponsor,84R
SB 810,"Relating to the authority of an independent school district to contract with a municipality for the design, improvement, or construction of an instructional facility, stadium, or other athletic facility.",20664,John Smithee,sponsor,84R
