bill_name,caption,filer_id,filer_name,function,session
HB 87,Relating to the terms of office of the board of directors of the Lavaca Hospital District.,None,Phyllis Robinson,author,716
HCR 24,Commemorating the 70th anniversary of the ratification of the 19th Amendment to the United States Constitution.,None,Phyllis Robinson,coauthor,716
HCR 11,Honoring Representative Al Price.,None,Phyllis Robinson,coauthor,715
HB 152,Relating to the terms of office of the board of directors of the Lavaca Hospital District.,None,Phyllis Robinson,author,714
HB 67,Relating to the authority of a county commissioners court to order certain landowners to clear vegetation overhanging county roads or right-of-ways; providing a penalty.,None,Phyllis Robinson,author,713
HR 74,Congratulating John and Lydia Ondrias.,None,Phyllis Robinson,author,713
HB 49,Relating to the authority of a county commissioners court to order certain landowners to clear vegetation overhanging county roads or right-of-ways; providing a penalty.,None,Phyllis Robinson,author,712
HR 19,Honoring Mr. and Mrs. Stanley Knesek and their sons.,None,Phyllis Robinson,author,712
HR 20,Congratulating Harvey and Linda Kresta on the 100th anniversary of the Moravia General Store.,None,Phyllis Robinson,author,712
HB 37,Relating to the addition of Jackson county to the 377th Judicial District.,None,Phyllis Robinson,author,711
HR 68,Honoring Ida Nollkamper on her 100th birthday.,None,Phyllis Robinson,author,711
HR 107,Honoring William and Hannah Barnes.,None,Phyllis Robinson,author,711
HR 177,In memory of Monsignor Robert E. Schmidt.,None,Phyllis Robinson,author,711
HCR 18,Calling on Congress to submit to the states a constitutional amendment protecting the American flag from willful burning or destruction.,None,Phyllis Robinson,coauthor,711
HR 85,In memory of Joe Durham.,None,Phyllis Robinson,coauthor,711
HB 140,Relating to the terms of persons appointed to fill trustee vacancies in certain school districts.,None,Phyllis Robinson,author,71R
HB 146,Relating to the designation of a feral hog as a predator animal.,None,Phyllis Robinson,author,71R
HB 187,"Relating to the reduction, withholding, or donation of the compensation of certain county and precinct officers.",None,Phyllis Robinson,author,71R
HB 214,Relating to the authority of the Plum Creek Conservation District to regulate groundwater.,None,Phyllis Robinson,author,71R
HB 228,Relating to the authority to sign checks for the Lavaca-Navidad River Authority.,None,Phyllis Robinson,author,71R
HB 301,"Relating to the name, boundaries, board of directors, powers, and duties of the Cuero Hospital District of DeWitt County, Texas.",None,Phyllis Robinson,author,71R
HB 319,Relating to the authority of the commissioners court of a county to prohibit the accumulation of refuse and junk near certain public highways; providing a penalty.,None,Phyllis Robinson,author,71R
HB 433,Relating to the authority of the Commission on Law Enforcement Officer Standards and Education to require continuing education courses for county sheriffs and to make achievement awards for law enforcement officers.,None,Phyllis Robinson,author,71R
HB 917,Relating to the municipal annexation of territory by general-law municipalities.,None,Phyllis Robinson,author,71R
HB 1265,Relating to the authority of municipalities in regard to substandard buildings.,None,Phyllis Robinson,author,71R
HB 1327,Relating to exempting triploid grass carp from being designated as harmful tropical fish.,None,Phyllis Robinson,author,71R
HB 1951,Relating to certain Acts of the Texas Water Commission.,None,Phyllis Robinson,author,71R
HB 1955,"Relating to the boundaries of the Lavaca Hospital District of Lavaca County, Texas.",None,Phyllis Robinson,author,71R
HB 2290,Relating to the issuance of collegiate license plates.,None,Phyllis Robinson,author,71R
HB 2350,Relating to the liability of persons who allow their fields to be harvested for free distribution to needy individuals and of persons who do the harvesting.,None,Phyllis Robinson,author,71R
HB 3034,Relating to the dissolution of the Jackson County Hospital District.,None,Phyllis Robinson,author,71R
HB 3035,Relating to the dissolution of the Jackson County Hospital District and to creation of a hospital district that includes area formerly within its boundaries.,None,Phyllis Robinson,author,71R
HB 3073,Relating to the obligation of certain leased municipal hospitals to provide services under the Indigent Health Care and Treatment Act.,None,Phyllis Robinson,author,71R
HB 3074,Relating to the obligation of certain municipal hospitals to provide services under the Indigent Health Care and Treatment Act.,None,Phyllis Robinson,author,71R
HB 3105,"Relating to the creation, administration, powers, duties, operation, and financing of the Shiner Hospital District; authorizing a tax; granting the authority to issue bonds; and granting the power of eminent...",None,Phyllis Robinson,author,71R
HB 3107,"Relating to the creation, administration, powers, duties, operation, and financing of the Edna Hospital District; authorizing a tax; granting the authority to issue bonds;....",None,Phyllis Robinson,author,71R
HB 3123,"Relating to the creation, administration, powers, duties, operation, and financing of the Edgar B. Davis Memorial Hospital District; authorizing a tax; granting the authority to issue bonds; and granting the power of....",None,Phyllis Robinson,author,71R
HB 3124,"Relating to the creation, administration, powers, duties, operation, and financing of the Moulton Community Medical Clinic District; authorizing a tax; granting the authority to issue bonds; and granting the power of....",None,Phyllis Robinson,author,71R
HB 3177,"Relating to the creation, administration, powers, duties, operation, and financing of the Yorktown-Nordheim Hospital District; authorizing a tax; granting the authority to issue bonds; and granting the power of....",None,Phyllis Robinson,author,71R
HCR 13,Memorializing Congress to increase Medicare compensation to rural hospitals.,None,Phyllis Robinson,author,71R
HR 12,Granting privileges of the floor.,None,Phyllis Robinson,author,71R
HR 646,In memory of former Speaker of the House Durwood Manford.,None,Phyllis Robinson,author,71R
HR 713,Congratulating Alysandra Horobec Drake on her 66th birthday.,None,Phyllis Robinson,author,71R
HR 811,In memory of Darrell Holt.,None,Phyllis Robinson,author,71R
HR 839,In memory of Barbara Sachtleben.,None,Phyllis Robinson,author,71R
HR 906,Honoring Robert Strait.,None,Phyllis Robinson,author,71R
HB 1,"Relating to the reform of the workers' compensation system; to the creation, powers, and duties of the Texas Workers' Compensation Commission; to work safety; authorizing an appropriation; providing criminal and....",None,Phyllis Robinson,coauthor,71R
HB 18,"Relating to health care, including powers and duties of the center for rural health initiatives, the collection of data concerning health professions, surveys of hospitals and physicians, breast cancer screening..",None,Phyllis Robinson,coauthor,71R
HB 208,Relating to the issuance of a sticker designating the county of registration of a motor vehicle.,None,Phyllis Robinson,coauthor,71R
HB 239,Relating to the liability of a landowner of agricultural land for injury to a person on the landowner's property.,None,Phyllis Robinson,coauthor,71R
HB 318,Relating to income eligibility for nursing home care and community care.,None,Phyllis Robinson,coauthor,71R
