bill_name,caption,filer_id,filer_name,function,session
HR 724,"Congratulating Kimberly and Airman Christopher T. Spiller on the birth of their son, Cameron Lee Spiller.",None,Suzanna Gratia Hupp,author,793
HR 755,"Honoring Greg, Alex, and Ethan Hupp for their support of State Representative Suzanna Gratia Hupp during her tenure in the legislature.",None,Suzanna Gratia Hupp,author,793
HR 763,In memory of renowned horseman Tom McNair.,None,Suzanna Gratia Hupp,author,793
HB 164,Relating to certain limitations on the ad valorem tax rates of school districts and other taxing units.,None,Suzanna Gratia Hupp,coauthor,793
HB 76,Relating to the financing of public schools and reduction of school property taxes through the restricted establishment and operation of video lottery terminals at Texas racetracks licensed to conduct pari-mutuel wagering.,None,Suzanna Gratia Hupp,author,792
HR 219,Honoring Carrie Shanafelt on her promotion to the rank of staff sergeant in the Texas National Guard.,None,Suzanna Gratia Hupp,author,792
HB 89,Relating to a fee to support the appointment of attorneys ad litem in certain civil suits.,None,Suzanna Gratia Hupp,author,791
HJR 19,Proposing a constitutional amendment to restrict the state or a political subdivision from taking private property for the primary purpose of economic development or to benefit a particular class of identifiable individuals.,None,Suzanna Gratia Hupp,coauthor,791
HJR 24,Proposing a constitutional amendment to reduce the total amount of ad valorem taxes that may be imposed by a school district on the residence homestead of an elderly or disabled person in proportion to any reduction in the tax rate of the school district.,None,Suzanna Gratia Hupp,coauthor,791
HB 6,Relating to protective services; providing penalties.,None,Suzanna Gratia Hupp,author,79R
HB 318,Relating to the confidentiality of certain records maintained by the Department of Public Safety regarding persons licensed to carry a concealed handgun.,None,Suzanna Gratia Hupp,author,79R
HB 319,Relating to designation of portions of United States Highway 190 and Interstate Highway 10 as the 1st Cavalry Division Memorial Highway.,None,Suzanna Gratia Hupp,author,79R
HB 320,Relating to the student enrollment required for the operation of Texas A&M University--Central Texas as an independent general academic teaching institution.,None,Suzanna Gratia Hupp,author,79R
HB 321,Relating to authorizing the issuance of revenue bonds for Texas A&M University--Central Texas.,None,Suzanna Gratia Hupp,author,79R
HB 322,"Relating to concealed handgun licenses for members and veterans of the United States armed forces, including a member younger than 21 years of age.",None,Suzanna Gratia Hupp,author,79R
HB 659,Relating to authorizing a qualified organization under the Charitable Raffle Enabling Act to conduct a reverse raffle.,None,Suzanna Gratia Hupp,author,79R
HB 1912,Relating to rates for medical services provided by the Department of Assistive and Rehabilitative Services.,None,Suzanna Gratia Hupp,author,79R
HB 2145,Relating to prohibiting changes in certain prescription drug orders without the approval of the prescribing health care practitioner.,None,Suzanna Gratia Hupp,author,79R
HB 2146,Relating to the operation of mail order prescription plans for certain public employees and retirees.,None,Suzanna Gratia Hupp,author,79R
HB 2147,Relating to required patient counseling regarding mail order prescription plans for certain public employees and retirees.,None,Suzanna Gratia Hupp,author,79R
HB 2148,Relating to audit practices of pharmacy benefit plans.,None,Suzanna Gratia Hupp,author,79R
HB 2242,Relating to liability of physician assistants who provide certain emergency care.,None,Suzanna Gratia Hupp,author,79R
HB 2480,Relating to certain unprofessional conduct by a health care provider; providing an administrative penalty.,None,Suzanna Gratia Hupp,author,79R
HB 2674,Relating to prescription drug insurance benefits provided through or by the Employees Retirement System of Texas or the Teacher Retirement System of Texas.,None,Suzanna Gratia Hupp,author,79R
HB 2998,"Relating to certain costs, fees, and expenses that may be imposed on a motor carrier for certain violations on a recommendation by an administrative law judge.",None,Suzanna Gratia Hupp,author,79R
HB 3477,Relating to the creation of the Central Texas Groundwater Conservation District; providing authority to impose a tax and issue bonds; granting the power of eminent domain.,None,Suzanna Gratia Hupp,author,79R
HB 3539,Relating to the composition of the board of directors of the Saratoga Underground Water Conservation District.,None,Suzanna Gratia Hupp,author,79R
HCR 158,Honoring Lampasas County on the occasion of its 150th anniversary.,None,Suzanna Gratia Hupp,author,79R
HR 1625,In memory of James Ray Palmer.,None,Suzanna Gratia Hupp,author,79R
HR 2172,In memory of Fred E. Lowe of Lampasas.,None,Suzanna Gratia Hupp,author,79R
HR 2197,"Suspending limitations on conference committee jurisdiction, S.B. No. 6.",None,Suzanna Gratia Hupp,author,79R
HB 225,Relating to the issuance and expiration of certain licenses to carry a concealed handgun.,None,Suzanna Gratia Hupp,author,79R
HB 264,Relating to the wearing of protective headgear by certain motorcycle operators and passengers.,None,Suzanna Gratia Hupp,author,79R
HB 269,Relating to the effect of an expunction.,None,Suzanna Gratia Hupp,author,79R
HB 495,Relating to the student enrollment required for the operation of Texas A&M University--Central Texas as an independent general academic teaching institution.,None,Suzanna Gratia Hupp,author,79R
HB 658,Relating to the medical use of marihuana.,None,Suzanna Gratia Hupp,author,79R
HB 665,Relating to the power of a local authority to enforce compliance with a traffic-control signal on a highway under its jurisdiction by a photographic traffic signal enforcement system.,None,Suzanna Gratia Hupp,author,79R
HB 692,Relating to the punishment for and certain civil consequences of committing the offense of prostitution.,None,Suzanna Gratia Hupp,author,79R
HB 823,Relating to the applicability of the offense of unlawful carrying of weapons to certain persons and to the consequence of certain presumptions in the prosecution of a criminal offense.,None,Suzanna Gratia Hupp,author,79R
HB 920,Relating to protective and guardianship services for elderly and disabled persons.,None,Suzanna Gratia Hupp,author,79R
HB 1130,Relating to the adoption of a privacy policy by a person who requires the disclosure of an individual's social security number; providing a civil penalty.,None,Suzanna Gratia Hupp,author,79R
