bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 125,Relating to tuition and fee exemptions for the children of certain military personnel.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 126,Relating to the offenses of fraudulent use or possession of identifying information and of engaging in organized criminal activity.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 127,Relating to the requirement that state agencies report the cost of services and benefits provided to unlawful immigrants.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 289,Relating to the expansion of faith- and community-based health and human services and social services initiatives.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 590,Relating to standards of conduct for and conflicts of interest of state officers and employees.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 855,Relating to the prosecution of the offense of failure to identify.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 889,Relating to certain actions that constitute unlawful acts against the Medicaid program.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 921,Relating to the sharing of information among state agencies.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 940,Relating to providing behavioral health services and the Mental Health Transformation Project.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1066,Relating to health information technology and the creation of the Texas Health Services Authority.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1297,Relating to the creation of the state employee wellness program.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1371,Relating to a salary supplement for certain retirement-eligible classroom teachers.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1398,Relating to the reporting of health care-associated infections at certain health care facilities and the creation of an advisory panel.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1622,Relating to the reporting of certain grievances by school district employees.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1676,Relating to a public awareness campaign concerning certain solicitations for the purchase of prescription drugs.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1834,Relating to long-term care insurance and a partnership for long-term care program.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1870,Relating to authorizing certain state elected officials to conduct a marriage ceremony.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1972,Relating to requirements applicable to an attorney ad litem representing a child in a child abuse proceeding.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 1973,Relating to certain duties of the Texas Medical Board in licensing and expert testimony.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 2398,Relating to the issuance of specialty license plates to immediate family members of a person who dies while serving in the United States armed forces.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 2399,Relating to teacher retention demonstration projects under the awards for student achievement program in public schools.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 2404,Relating to the operation and financing of the medical assistance program and other programs to provide health care benefits and services to persons in this state.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 2429,Relating to requiring the Texas Education Agency to prepare a report regarding public education mandates.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 2610,Relating to electronic communications with respect to the medical assistance program.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3036,Relating to tuition and fee exemptions for the spouses of certain military personnel.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3064,Relating to registration and regulation of certain discount health plans; providing penalties.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3078,Relating to the distribution and redistribution of certain drugs.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3427,Relating to the issuance of bonds by a municipality for certain improvements on the state highway system; providing authority to impose a tax.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3465,Relating to the creation of a low-income pool using certain federal funds.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3466,Relating to implementing incentives to encourage Medicaid recipients to engage in healthy behaviors.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3467,Relating to a three-party integrated model of care for certain Medicaid recipients.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3468,Relating to standing for receipt of certain damages based on a death caused by a compensable injury.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3469,Relating to notice regarding the availability of deferred disposition for a Class C misdemeanor.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3470,Relating to the program of supplemental health coverage for individuals eligible under the TRICARE military health system offered through the Employees Retirement System of Texas.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3471,Relating to creation of a pilot program for use of health information technology concerning certain Medicaid recipients.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3472,Relating to the promotion of an electronic health record system for health care programs or health insurance plans administered by the State of Texas.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3473,Relating to consent for medical treatment.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3474,Relating to advance directives.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3645,Relating to the analysis and use of public school campus and school district data concerning student attrition rates.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3667,Relating to the establishment of a limit on the amount of ad valorem taxes that may be imposed on the residence homestead of a disabled or elderly person that is constructed under the federal community development block grant program or a housing rehabilitation program of the Texas Department of Housing and Community Affairs and that replaces the person's former residence homestead.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3668,Relating to allowing the reinstatement of installment payments of surcharges under the driver responsibility program.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3669,Relating to providing notice of surcharges under of the driver responsibility program to a defendant in court prior to accepting a plea.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3670,Relating to the waiver of surcharges under the driver responsibility program for offenses involving financial responsibility where either compliance or exemption from the requirement at the time of arrest can be demonstrated.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3823,Relating to eligibility for workers' compensation death benefits based on a compensable injury.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
HB 3950,Relating to the establishment of the Health Professions Scope of Practice Review Commission.,21123,Dianne White Delisi,author,80R,2680,Rep. Dianne White Delisi,Dianne Delisi
