bill_name,caption,filer_id,filer_name,function,session
HB 19,Relating to a preventive services program and mental health programs for veterans and military families.,None,Susan Lewis King,author,84R
HB 763,Relating to a petition to a state agency for adoption of rules.,None,Susan Lewis King,author,84R
HB 764,"Relating to the use, collection, and security of health care data collected by the Department of State Health Services.",None,Susan Lewis King,author,84R
HB 765,Relating to ensuring that certain military members who reside out of state and their dependents maintain their positions on waiting lists for certain assistance programs provided by health and human services agencies.,None,Susan Lewis King,author,84R
HB 768,Relating to the penalty for causing certain assaultive physical contact with a child.,None,Susan Lewis King,author,84R
HB 769,Relating to the elements of and punishment for the offense of providing an alcoholic beverage to a minor.,None,Susan Lewis King,author,84R
HB 770,Relating to civil liability for the provision of an alcoholic beverage to a minor.,None,Susan Lewis King,author,84R
HB 1258,Relating to the eligibility for supplemental nutrition assistance benefits for certain persons who owe delinquent child support.,None,Susan Lewis King,author,84R
HB 1259,Relating to the work requirements of the supplemental nutrition assistance program.,None,Susan Lewis King,author,84R
HB 1260,Relating to creation by rule of the Department of Aging and Disability Services of a schedule of support services a state supported living center may provide and procedures for establishing applicable fees for those services.,None,Susan Lewis King,author,84R
HB 1261,Relating to the comptroller's report on the effect of certain tax provisions.,None,Susan Lewis King,author,84R
HB 1429,Relating to the creation of a grant program to support community mental health programs for veterans with mental illness.,None,Susan Lewis King,author,84R
HB 1430,Relating to the inclusion of mental health in the public services endorsement on a public school diploma and in information about health science career pathways.,None,Susan Lewis King,author,84R
HB 1431,Relating to the development of a career-oriented foreign language program that public schools may offer.,None,Susan Lewis King,author,84R
HB 1844,Relating to the offense of providing an alcoholic beverage to a minor; increasing a criminal penalty.,None,Susan Lewis King,author,84R
HB 1845,Relating to increasing the criminal penalty for causing certain assaultive physical contact with a child.,None,Susan Lewis King,author,84R
HB 1846,"Relating to public comments on federal grants and contracts related to the Federal Food, Drug, and Cosmetic Act.",None,Susan Lewis King,author,84R
HB 1849,"Relating to occupational licenses for military service members, military veterans, and military spouses.",None,Susan Lewis King,author,84R
HB 2141,Relating to the coordinating workgroups of the Texas Coordinating Council for Veterans Services.,None,Susan Lewis King,author,84R
HB 2143,Relating to the continuation of a residence homestead exemption from ad valorem taxation while the owner is temporarily absent because of military service.,None,Susan Lewis King,author,84R
HB 2727,Relating to the administration of multicounty statutory county courts and to the 1st Multicounty Court at Law.,None,Susan Lewis King,author,84R
HB 2728,Relating to the amount the Texas Military Preparedness Commission may grant to local governmental entities for certain purposes.,None,Susan Lewis King,author,84R
HB 2834,Relating to restrictions in connection with public subsidies and contracts awarded to businesses that employ undocumented workers.,None,Susan Lewis King,author,84R
HB 2835,Relating to the name of the program serving certain persons with special health care needs and prioritizing services provided under the program.,None,Susan Lewis King,author,84R
HB 2836,Relating to longevity pay for certain state employees.,None,Susan Lewis King,author,84R
HB 2837,Relating to authorization agreements between a parent and a relative or other person for the care and custody of the parent's child and an exemption from a licensing requirement; authorizing a fee.,None,Susan Lewis King,author,84R
HB 2838,Relating to the authority of the governing body of a taxing unit to provide an additional exemption from ad valorem taxation of the residence homesteads of certain surviving spouses of peace officers and firefighters killed in the line of duty.,None,Susan Lewis King,author,84R
HB 2872,Relating to the period for which certain property acquired by a charitable organization to provide low-income housing may be exempted from ad valorem taxation.,None,Susan Lewis King,author,84R
HB 3655,Relating to a strategy to ensure proper use of money under the Temporary Assistance for Needy Families program.,None,Susan Lewis King,author,84R
HB 3656,Relating to the use of telephone interpreter services in any criminal proceeding before a judge or magistrate.,None,Susan Lewis King,author,84R
HB 3658,Relating to the development and administration of a parent orientation and education pilot program for recipients of subsidized child-care services.,None,Susan Lewis King,author,84R
HB 3971,Relating to the development of neighborhood and community engagement plans for residents of certain group homes.,None,Susan Lewis King,author,84R
HCR 93,Designating Abilene as the official Storybook Capital of Texas.,None,Susan Lewis King,author,84R
HCR 129,Paying tribute to the U.S. military personnel from Texas who lost their lives in the line of duty.,None,Susan Lewis King,author,84R
HJR 116,Proposing a constitutional amendment authorizing the governing body of a political subdivision to provide an additional exemption from ad valorem taxation of the residence homesteads of certain surviving spouses of peace officers and firefighters killed in the line of duty.,None,Susan Lewis King,author,84R
HJR 138,Proposing a constitutional amendment relating to the use of bonds and notes in the military value revolving loan account.,None,Susan Lewis King,author,84R
HR 170,"Recognizing January 25-31, 2015, as Nurse Anesthetists Week in Texas.",None,Susan Lewis King,author,84R
HR 251,Welcoming the Sweetwater Jaycees to the State Capitol for their Rattlesnake Roundup.,None,Susan Lewis King,author,84R
HR 355,"Recognizing February 10, 2015, as Rita L. Littlefield Kidney Day at the State Capitol.",None,Susan Lewis King,author,84R
HR 529,"Recognizing February 19, 2015, as Mental Illness Awareness Day.",None,Susan Lewis King,author,84R
HR 1196,In memory of James Henderson Strain of Abilene.,None,Susan Lewis King,author,84R
HR 1197,In memory of Violet E. Hames Law of Tye.,None,Susan Lewis King,author,84R
HR 1729,In memory of Brian Green of Abilene.,None,Susan Lewis King,author,84R
HR 1730,In memory of Lane Frizzell of Abilene.,None,Susan Lewis King,author,84R
HR 1731,In memory of Dr. Karen Hicks-Alldredge of Sweetwater.,None,Susan Lewis King,author,84R
HR 1732,Congratulating the Texas Veterans Commission on its receipt of the Abraham Lincoln Pillars of Excellence Award for Outstanding State Program.,None,Susan Lewis King,author,84R
HR 1836,"Recognizing April 8, 2015, as Parent Association for the Retarded of Texas Day at the State Capitol.",None,Susan Lewis King,author,84R
HR 1952,In memory of Jerre Wayne Bardin.,None,Susan Lewis King,author,84R
HR 1992,Congratulating former state representative Diane Patrick on having a new elementary school named in her honor by the Arlington Independent School District.,None,Susan Lewis King,author,84R
HR 2221,Commemorating the 50th annual Armed Forces Barbecue in Abilene.,None,Susan Lewis King,author,84R
HR 2336,Commemorating the 59th anniversary of Dyess Air Force Base.,None,Susan Lewis King,author,84R
HR 2501,In memory of James Moulton Eastland of Hunt.,None,Susan Lewis King,author,84R
HR 2786,Congratulating F. Scott Dueser of Abilene on his selection for the 2015 Texas Bankers Hall of Fame.,None,Susan Lewis King,author,84R
