bill_name,caption,filer_id,filer_name,function,session
HB 1711,Relating to the compensatory education allotment and the bilingual education allotment under the Foundation School Program.,None,René Oliveira,author,84R
HB 1712,Relating to the establishment of an innovative workforce training center in the Rio Grande Valley.,None,René Oliveira,author,84R
HB 1714,Relating to a report by the comptroller regarding the misclassification of employees.,None,René Oliveira,author,84R
HB 1715,Relating to a report by the comptroller on wage theft.,None,René Oliveira,author,84R
HB 1716,Relating to the term for a lease of land owned by certain navigation districts.,None,René Oliveira,author,84R
HB 1717,Relating to the use of municipal hotel occupancy taxes by certain municipalities for ecological and space exploration-related tourism.,None,René Oliveira,author,84R
HB 1726,Relating to a study by the consumer credit commissioner regarding payment by mortgage lenders of property tax loans.,None,René Oliveira,author,84R
HB 1936,Relating to notice by a property owner to a mortgage servicer that the owner intends to enter into a contract with a property tax lender.,None,René Oliveira,author,84R
HB 1981,Relating to reporting requirements for certain unclaimed property.,None,René Oliveira,author,84R
HB 2063,Relating to the recording and effective date of certain documents relating to nonjudicial foreclosure sales.,None,René Oliveira,author,84R
HB 2066,Relating to the rescission of nonjudicial foreclosure sales.,None,René Oliveira,author,84R
HB 2067,Relating to the rescission or waiver of an acceleration of the maturity date of certain debt secured by a lien on real property.,None,René Oliveira,author,84R
HB 2069,Relating to the administration of foreclosure sales of real property.,None,René Oliveira,author,84R
HB 2076,"Relating to notice requirements and other procedures relating to the possession or sale of a motor vehicle, motorboat, vessel, or outboard motor by a possessory lienholder.",None,René Oliveira,author,84R
HB 2142,Relating to corporations and fundamental business transactions.,None,René Oliveira,author,84R
HB 2144,Relating to partnerships and limited liability companies.,None,René Oliveira,author,84R
HB 2538,Relating to the designation of certain customer bill payment assistance program costs as an expense of operation that is a first lien against revenue securing certain public securities or obligations in certain municipalities.,None,René Oliveira,author,84R
HB 2587,Relating to a study regarding employers who do not participate in and injured employees who are not covered under the workers' compensation system.,None,René Oliveira,author,84R
HB 3082,Relating to increasing the amount of burial benefits required to be paid by an insurance carrier under the workers' compensation system.,None,René Oliveira,author,84R
HB 3104,"Relating to intra-industry relationships between alcoholic beverage manufacturers, wholesalers, and retailers.",None,René Oliveira,author,84R
HB 3284,Relating to venue for the appeal of a judgment of a district court determining an ad valorem tax appeal.,None,René Oliveira,author,84R
HB 3305,Relating to a franchise tax credit for wages paid to certain employees.,None,René Oliveira,author,84R
HB 3479,Relating to authorizing certain distributions of income from a nonprofit corporation to members of the corporation who are certain nonprofit corporations.,None,René Oliveira,author,84R
HB 3545,Relating to the establishment of an infrastructure improvement council by the Rio Grande Regional Water Authority; providing authority to impose a voluntary assessment.,None,René Oliveira,author,84R
HB 4059,Relating to limitations on annexation by and extraterritorial jurisdiction of certain municipalities.,None,René Oliveira,author,84R
HR 646,"Recognizing March 3, 2015, as Port Isabel Day at the State Capitol.",None,René Oliveira,author,84R
HR 1246,In memory of Elvis Hernandez of Brownsville.,None,René Oliveira,author,84R
HR 2391,Congratulating the Rivera High School boys' soccer team on winning the UIL 6A state championship.,None,René Oliveira,author,84R
HR 2618,In memory of former Port Isabel mayor Quirino Z. Martinez.,None,René Oliveira,author,84R
HB 11,"Relating to the powers and duties of the Texas Department of Public Safety, military and law enforcement training, and the investigation, prosecution, punishment, and prevention of certain offenses; creating an offense and increasing a criminal penalty; authorizing fees.",None,René Oliveira,author,84R
HB 31,Relating to decreasing the state sales and use tax rate.,None,René Oliveira,author,84R
HB 32,Relating to the computation and rates of the franchise tax; decreasing tax rates.,None,René Oliveira,author,84R
HB 37,Relating to the reporting of certain contributions and political expenditures by certain persons; adding provisions subject to a criminal penalty.,None,René Oliveira,author,84R
HB 40,Relating to the exclusive jurisdiction of this state to regulate oil and gas operations in this state and the express preemption of local regulation of those operations.,None,René Oliveira,author,84R
HB 512,Relating to waiver of immunity in certain employment discrimination actions in connection with a workers' compensation claim.,None,René Oliveira,author,84R
HB 753,Relating to The University of Texas Rio Grande Valley.,None,René Oliveira,author,84R
HB 939,Relating to unenforceable restrictive covenants regarding standby electric generators affecting residential homes.,None,René Oliveira,author,84R
HB 1199,Relating to deceptive representations or other conduct concerning certain synthetic substances as a violation of the Deceptive Trade Practices-Consumer Protection Act.,None,René Oliveira,author,84R
HB 1607,Relating to the amount of temporary income benefits to which an injured employee is entitled under the workers’ compensation system.,None,René Oliveira,author,84R
HB 1668,Relating to the status of a subcontractor as an employee for the purposes of workers' compensation insurance coverage.,None,René Oliveira,author,84R
HB 1686,Relating to excluding a franchisor as an employer of a franchisee or a franchisee's employees.,None,René Oliveira,author,84R
HB 1736,Relating to building energy efficiency performance standards.,None,René Oliveira,author,84R
HB 1984,Relating to the aerospace and aviation office of the Texas Economic Development and Tourism Office and to the aerospace and aviation advisory committee.,None,René Oliveira,author,84R
HB 2263,Relating to warrants or orders issued to obtain location information from wireless communications devices and to public access to law enforcement or prosecutor requests for certain related location or communication information.,None,René Oliveira,author,84R
HB 2327,Relating to a studies on the rates of electric utilities.,None,René Oliveira,author,84R
HB 4173,Relating to the date for publication of the factors considered for admission to a new graduate and professional program.,None,René Oliveira,author,84R
HB 4182,Relating to the creation of the Cameron County Healthcare District; granting the authority to impose a tax and issue bonds; granting the power of eminent domain.,None,René Oliveira,author,84R
HR 222,"Recognizing January 28, 2015, as Brownsville Day at the State Capitol.",None,René Oliveira,author,84R
HR 241,Congratulating The University of Texas Rio Grande Valley School of Medicine on its receipt of a grant from the United Health Foundation.,None,René Oliveira,author,84R
HR 443,"Recognizing February 10, 2015, as Rio Grande Valley Day at the State Capitol.",None,René Oliveira,author,84R
HR 853,In memory of Jose Santos Jr. of Brownsville.,None,René Oliveira,author,84R
HB 76,Relating to electronic voter registration.,None,René Oliveira,coauthor,84R
HB 1687,Relating to a study of the feasibility and desirability of creating and maintaining a coastal barrier system.,None,René Oliveira,coauthor,84R
HB 2186,Relating to suicide prevention training for educators in public schools.,None,René Oliveira,coauthor,84R
HB 3567,Relating to the rights of certain religious organizations and individuals relating to a marriage that violates a sincerely held religious belief.,None,René Oliveira,coauthor,84R
SB 653,Relating to increasing the amount of burial benefits required to be paid by an insurance carrier under the workers' compensation system.,None,René Oliveira,sponsor,84R
SB 859,Relating to partnerships and limited liability companies.,None,René Oliveira,sponsor,84R
SB 860,Relating to corporations and fundamental business transactions.,None,René Oliveira,sponsor,84R
SB 1021,Relating to reporting requirements for certain unclaimed property.,None,René Oliveira,sponsor,84R
SB 1213,Relating to prohibiting the reidentification of certain deidentified information and the release of reidentified information; creating a criminal offense; providing a civil penalty.,None,René Oliveira,sponsor,84R
SB 1233,Relating to authorizing certain distributions of income from a nonprofit corporation to members of the corporation who are certain nonprofit corporations.,None,René Oliveira,sponsor,84R
SB 19,"Relating to the ethics of public officers and employees, the disclosure of certain political contributions, and related requirements and procedures; creating criminal offenses.",None,René Oliveira,sponsor,84R
SB 458,Relating to the aerospace and aviation office of the Texas Economic Development and Tourism Office and to the aerospace and aviation advisory committee.,None,René Oliveira,sponsor,84R
SB 652,Relating to excluding a franchisor as an employer of a franchisee or a franchisee's employees.,None,René Oliveira,sponsor,84R
SB 901,Relating to the amount of temporary income benefits to which an injured employee is entitled under the workers' compensation system.,None,René Oliveira,sponsor,84R
SB 1077,"Relating to the definition of ""person"" under the Uniform Commercial Code.",None,René Oliveira,sponsor,84R
SB 1139,"Relating to the operation and administration of and practice in courts in the judicial branch of state government, the composition of certain juvenile boards, and the increase of certain filing fees.",None,René Oliveira,sponsor,84R
SB 1367,Relating to certain obligations of and limitations on landlords.,None,René Oliveira,sponsor,84R
SB 1420,Relating to notices of appraised value sent to property owners by the chief appraisers of appraisal districts.,None,René Oliveira,sponsor,84R
SB 1781,Relating to the euthanasia of animals in animal shelters located in certain counties.,None,René Oliveira,sponsor,84R
SB 2048,Relating to a privilege from disclosure to governmental units for certain evidence concerning sermons delivered by a religious leader.,None,René Oliveira,sponsor,84R
SB 1,Relating to certain restrictions on the imposition of ad valorem taxes and to the duty of the state to reimburse certain political subdivisions for certain revenue loss; making conforming changes.,None,René Oliveira,cosponsor,84R
SB 695,Relating to a study of the feasibility and desirability of creating and maintaining a coastal barrier system.,None,René Oliveira,cosponsor,84R
SB 2065,Relating to the rights of certain religious organizations and individuals relating to a marriage that violates a sincerely held religious belief.,None,René Oliveira,cosponsor,84R
HB 5,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education; making an appropriation.,None,René Oliveira,author,832
HB 11,Relating to the composition of districts for the election of members of the United States House of Representatives from Texas.,None,René Oliveira,author,831
HB 10,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education.,None,René Oliveira,author,831
HB 70,Relating to appropriating money to the Texas A&M Forest Service to assist volunteer fire departments during the next state fiscal biennium.,None,René Oliveira,coauthor,831
HB 73,Relating to appropriating money to the Texas A&M Forest Service to be used to assist volunteer fire departments during the current state fiscal biennium.,None,René Oliveira,coauthor,831
HB 1000,Relating to the creation of a new university in South Texas within The University of Texas System.,None,René Oliveira,author,83R
