bill_name,caption,filer_id,filer_name,function,session
HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,36171,Leo Berman,coauthor,821
HB 292,Relating to birth records of children born in this state; creating an offense.,36171,Leo Berman,author,82R
HB 293,Relating to the eligibility of an individual born in this state whose parents are illegal aliens to receive state benefits.,36171,Leo Berman,author,82R
HB 294,Relating to prohibiting a person who is in the United States illegally from bringing a claim in a state court.,36171,Leo Berman,author,82R
HB 295,Relating to certification for placement on the ballot of candidates for president or vice-president of the United States.,36171,Leo Berman,author,82R
HB 296,"Relating to the enforcement of immigration laws, to the investigation, prosecution, and punishment of certain criminal offenses concerning illegal immigration, and to certain employment and labor practices and requirements regarding immigration and immigrants; providing civil and criminal penalties.",36171,Leo Berman,author,82R
HB 297,Relating to certain federal health care legislation; imposing penalties.,36171,Leo Berman,author,82R
HB 298,"Relating to exempting the intrastate manufacture of a firearm, a firearm accessory, or ammunition from federal regulation.",36171,Leo Berman,author,82R
HB 299,Relating to the repeal of the driver responsibility program.,36171,Leo Berman,author,82R
HB 301,Relating to the establishment of English as the official language of Texas and the requirement that official acts of government be performed in English.,36171,Leo Berman,author,82R
HB 302,Relating to the enforcement of state and federal laws governing immigration by certain governmental entities; providing a civil penalty.,36171,Leo Berman,author,82R
HB 303,Relating to the imposition of a fee for money transmissions sent to certain destinations outside the United States.,36171,Leo Berman,author,82R
HB 418,Relating to requiring certain candidates to pay a filing fee or file a petition as a qualification to appear on the ballot for the general election for state and county officers.,36171,Leo Berman,author,82R
HB 529,Relating to certification for placement on the ballot of candidates for president or vice-president of the United States.,36171,Leo Berman,author,82R
HB 562,"Relating to the development of juvenile justice alternative education programs in counties with a population greater than 125,000.",36171,Leo Berman,author,82R
HB 911,Relating to the application of foreign laws and foreign forum selection in this state with regard to family law matters.,36171,Leo Berman,author,82R
HB 999,"Relating to requiring a court of this state to uphold and apply certain laws, including the doctrine requiring courts to refrain from involvement in religious doctrinal interpretation or application.",36171,Leo Berman,author,82R
HB 1439,Relating to the franchise tax liability of certain taxable entities.,36171,Leo Berman,author,82R
HB 2878,"Relating to the creation of certain criminal offenses involving unauthorized aliens, to the forfeiture of property in relation to criminal offenses involving unauthorized aliens, and to the creation of a private cause of action for employing or contracting with unauthorized aliens.",36171,Leo Berman,author,82R
HCR 59,"Designating February 28 to March 1, 2011, as East Texas Coalition Days at the State Capitol.",36171,Leo Berman,author,82R
HJR 38,Proposing a constitutional amendment to establish English as the official language of Texas and require that official acts of government be performed in English.,36171,Leo Berman,author,82R
HJR 57,"Proposing a constitutional amendment prohibiting a court of this state from enforcing, considering, or applying a religious or cultural law.",36171,Leo Berman,author,82R
HR 159,"Recognizing January 24, 2011, as Wounded Warrior Day at the Texas State Capitol.",36171,Leo Berman,author,82R
HR 179,Honoring the Texas Merchandise Vending Association.,36171,Leo Berman,author,82R
HR 888,Commemorating the 2011 conference of the Texas Association for Symphony Orchestras in Austin.,36171,Leo Berman,author,82R
HR 1435,Honoring Robert W. Cartwright for his 30 years of service to the Texas Nursery & Landscape Association.,36171,Leo Berman,author,82R
HB 79,Relating to the posting of the Ten Commandments in public school classrooms.,36171,Leo Berman,author,82R
HB 95,Relating to an exemption from ad valorem taxation of the residence homestead of the surviving spouse of a 100 percent or totally disabled veteran.,36171,Leo Berman,author,82R
HB 227,Relating to exempting persons who are convicted of certain sexual offenses from registering as a sex offender in this state.,36171,Leo Berman,author,82R
HB 312,Relating to the limitation on increases in the appraised value of a residence homestead for ad valorem taxation.,36171,Leo Berman,author,82R
HB 1137,"Relating to the transmission of records regarding over-the-counter sales of ephedrine, pseudoephedrine, and norpseudoephedrine and a person's civil liability for certain acts arising from the sale of those products.",36171,Leo Berman,author,82R
HB 1404,Relating to certain temporary orders in a suit affecting the parent-child relationship during a parent's military deployment.,36171,Leo Berman,author,82R
HB 2247,Relating to the eligibility of the adjutant general's department to receive Foundation School Program funding for students enrolled in the Texas ChalleNGe Academy.,36171,Leo Berman,author,82R
HB 2752,Relating to the removal of a political party's county chair.,36171,Leo Berman,author,82R
HB 3148,Relating to the issuance of windstorm and hail insurance policies by the Texas Windstorm Insurance Association for property located in certain flood zones.,36171,Leo Berman,author,82R
HR 646,Honoring the Shriners of North America and International House of Pancakes for their charitable support of children on National Pancake Day.,36171,Leo Berman,author,82R
HR 840,"Recognizing March 29, 2011, as Vietnam Veterans Day.",36171,Leo Berman,author,82R
HR 1758,"Commemorating the Kerr County ""God Bless America"" rally and honoring members of the U.S. military and CIA and others responsible for bringing Osama bin Laden to justice.",36171,Leo Berman,author,82R
HB 5,Relating to the Interstate Health Care Compact.,36171,Leo Berman,coauthor,82R
HB 7,"Relating to the prosecution, punishment, and certain criminal and civil consequences of offenses involving or related to the trafficking of persons and to certain protections for victims of those offenses.",36171,Leo Berman,coauthor,82R
HB 10,Relating to eligibility for a TEXAS grant and to administration of the TEXAS grant program.,36171,Leo Berman,coauthor,82R
HB 11,Relating to reports filed with the comptroller regarding certain alcoholic beverage sales; providing a penalty.,36171,Leo Berman,coauthor,82R
HB 12,Relating to the enforcement of state and federal laws governing immigration by certain governmental entities.,36171,Leo Berman,coauthor,82R
HB 15,Relating to informed consent to an abortion.,36171,Leo Berman,coauthor,82R
HB 32,Relating to required individual health insurance coverage.,36171,Leo Berman,coauthor,82R
HB 82,Relating to the criminal offenses applicable to gambling and gambling devices.,36171,Leo Berman,coauthor,82R
HB 85,Relating to the state's or a state governmental entity's provision of support for the performance of an abortion or abortion-related services.,36171,Leo Berman,coauthor,82R
HB 86,Relating to the carrying of concealed handguns on the campuses of institutions of higher education.,36171,Leo Berman,coauthor,82R
HB 175,Relating to the on-premises consumption of certain alcoholic beverages; providing a penalty.,36171,Leo Berman,coauthor,82R
HB 201,Relating to informed consent to an abortion.,36171,Leo Berman,coauthor,82R
HB 238,"Relating to the issuance of ""Choose Life"" license plates and the creation of the Choose Life account in the general revenue fund.",36171,Leo Berman,coauthor,82R
HB 241,Relating to liability for interest if land appraised for ad valorem tax purposes as agricultural or open-space land is sold or diverted to a different use.,36171,Leo Berman,coauthor,82R
HB 272,Relating to the operation of the Texas Windstorm Insurance Association and to the resolution of certain disputes concerning claims made to that association; providing penalties.,36171,Leo Berman,coauthor,82R
HB 274,Relating to the reform of certain remedies and procedures in civil actions and family law matters.,36171,Leo Berman,coauthor,82R
HB 400,Relating to flexibility for public schools to administer primary and secondary education efficiently.,36171,Leo Berman,coauthor,82R
HB 401,Relating to requiring a voter to present proof of identification.,36171,Leo Berman,coauthor,82R
HB 472,Relating to the exemption from ad valorem taxation of the residence homestead of the surviving spouse of a 100 percent or totally disabled veteran.,36171,Leo Berman,coauthor,82R
HB 476,Relating to the retention of the $1 million total revenue exemption for the franchise tax.,36171,Leo Berman,coauthor,82R
HB 500,Relating to state-adopted assessment instruments administered to  public school students.,36171,Leo Berman,coauthor,82R
HB 561,Relating to a hospital district's use of tax revenue to finance the performance of an abortion.,36171,Leo Berman,coauthor,82R
HB 580,Relating to informed consent to an abortion.,36171,Leo Berman,coauthor,82R
HB 608,Relating to state agency reports on the cost of services and benefits provided to undocumented immigrants.,36171,Leo Berman,coauthor,82R
HB 670,Relating to the elimination of smoking in certain workplaces and public places; providing penalties.,36171,Leo Berman,coauthor,82R
HB 681,Relating to an employee's transportation and storage of certain firearms or ammunition while on certain property owned or controlled by the employee's employer.,36171,Leo Berman,coauthor,82R
HB 698,Relating to the carrying of concealed handguns by certain persons attending a school board meeting.,36171,Leo Berman,coauthor,82R
HB 750,Relating to the carrying of concealed handguns on certain premises of or locations associated with schools or institutions of higher education.,36171,Leo Berman,coauthor,82R
HB 779,Relating to the state's or a governmental entity's direct or indirect use of state or local tax revenue to finance the performance of an elective abortion or elective abortion-related service.,36171,Leo Berman,coauthor,82R
HB 797,Relating to the venue for the filing of certain applications by a pregnant minor with respect to an abortion.,36171,Leo Berman,coauthor,82R
HB 816,Relating to coverage provided by certain qualified health plans for abortions.,36171,Leo Berman,coauthor,82R
HB 890,Relating to certain custom vehicles and street rods.,36171,Leo Berman,coauthor,82R
HB 926,Relating to the use of information from the internal verification system of the Department of Public Safety for voter registration purposes.,36171,Leo Berman,coauthor,82R
HB 1013,Relating to the powers and duties of the Texas Medical Board and the regulation of certain persons licensed by the board.,36171,Leo Berman,coauthor,82R
HB 1201,Relating to repeal of authority for the establishment and operation of the Trans-Texas Corridor.,36171,Leo Berman,coauthor,82R
HB 1353,Relating to speed limits.,36171,Leo Berman,coauthor,82R
HB 1502,Relating to allowing military voters on active duty overseas to receive and cast a ballot electronically.,36171,Leo Berman,coauthor,82R
HB 1503,Relating to the qualifications to serve as a special peace officer at a polling place.,36171,Leo Berman,coauthor,82R
HB 1602,Relating to reporting requirements regarding the provision of an abortion or treatment for complications resulting from the provision of an abortion; creating criminal offenses; providing penalties.,36171,Leo Berman,coauthor,82R
HB 1678,Relating to the employment of an elections administrator.,36171,Leo Berman,coauthor,82R
HB 1679,Relating to aid provided to certain voters; providing criminal penalties.,36171,Leo Berman,coauthor,82R
HB 1937,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,36171,Leo Berman,coauthor,82R
HB 1938,Relating to the regulation of body imaging scanning equipment in airports; providing criminal and civil penalties.,36171,Leo Berman,coauthor,82R
HB 2084,Relating to the regulation of small food production and sales operations.,36171,Leo Berman,coauthor,82R
HB 2233,Relating to certain contracts entered into by school districts for another entity to provide food services at one or more district schools.,36171,Leo Berman,coauthor,82R
