bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 21,Relating to the reduction in force of teachers employed by a school district.,25075,Mark Shelton,author,821,4450,Rep. Mark Shelton,Mark Shelton
HB 39,"Relating to revising, revoking, or denying renewal of charters of open-enrollment charter schools under certain circumstances.",25075,Mark Shelton,author,821,4450,Rep. Mark Shelton,Mark Shelton
HCR 5,Urging Congress to take appropriate action to ensure acceptable treatment of the public by personnel of the Transportation Security Administration.,25075,Mark Shelton,coauthor,821,4450,Rep. Mark Shelton,Mark Shelton
HB 136,Relating to restrictions on dropping courses at public institutions of higher education.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 335,Relating to implementation and requirements of certain health care reform laws.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 530,Relating to the definition of local law enforcement authority for purposes of the sex offender registration program.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 836,Relating to certain persons receiving mental health services.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 987,Relating to a physician residency grant program and other programs to support graduate medical education.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1034,Relating to unlawful acts against and criminal offenses involving the Medicaid program.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1076,Relating to the student to teacher ratio applicable to accelerated instruction groups for certain public school students.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1077,Relating to accelerated instruction for certain public school students.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1171,Relating to the deadline for providing notice to public school teachers regarding renewal or nonrenewal of term contracts.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1294,"Relating to the eligibility of certain persons to receive a sentence of community supervision, including deferred adjudication community supervision.",25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1295,Relating to a pilot project to increase enrollee access to primary care services and simplify enrollment procedures under the child health plan program.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1296,Relating to a public school teacher's entitlement to a certain number of planning and preparation days each school year.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1311,Relating to revision of open-enrollment charter school charters to add charter schools under certain circumstances.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1833,Relating to notice requirements for certain hearings and meetings of the board of trustees of a school district.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1834,Relating to elimination of certain requirements for increasing community awareness of prekindergarten programs offered by or in partnership with school districts.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1997,Relating to customer choice for certain state agencies served by a municipally owned electric utility.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 1998,Relating to county authority to enforce minimum infrastructure standards for manufactured home rental communities; providing penalties.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 2007,Relating to payment by the Benbrook Water Authority for certain damages caused by the authority's operation of a sanitary sewer system.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 2085,Relating to the imposition of a fee on the sale of cigarettes and cigarette tobacco products manufactured by certain companies; providing penalties.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 2380,Relating to employment by school districts of certain persons under probationary contracts.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
HB 2677,Relating to customer choice for school districts served by municipally owned electric utilities and electric cooperatives.,25075,Mark Shelton,author,82R,4450,Rep. Mark Shelton,Mark Shelton
