bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
Help FAQ Site Map Contact Login,,14631,Bob Glasgow,sponsor,781,1200,Sen. Bob Glasgow,Bob Glasgow
Help FAQ Site Map Contact Login,,14631,Bob Glasgow,sponsor,781,1200,Sen. Bob Glasgow,Bob Glasgow
Help FAQ Site Map Contact Login,,14631,Bob Glasgow,sponsor,781,1200,Sen. Bob Glasgow,Bob Glasgow
,,14631,Bob Glasgow,sponsor,781,1200,Sen. Bob Glasgow,Bob Glasgow
H ome M y TLO H o use S enate L egislation Sea r ch Co m mittees C alendars,,14631,Bob Glasgow,sponsor,781,1200,Sen. Bob Glasgow,Bob Glasgow
SR 58,In memory of Emma Joe Yarbrough.,14631,Bob Glasgow,author,724,1200,Sen. Bob Glasgow,Bob Glasgow
SR 59,Commending Sergeant Carl J. Smith.,14631,Bob Glasgow,author,724,1200,Sen. Bob Glasgow,Bob Glasgow
SR 65,In memory of A. L. Larson.,14631,Bob Glasgow,author,724,1200,Sen. Bob Glasgow,Bob Glasgow
SR 66,Commending Bill Utter.,14631,Bob Glasgow,author,724,1200,Sen. Bob Glasgow,Bob Glasgow
SB 1,Relating to apportionment of the state into senatorial districts.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SB 2,Relating to the date of the primary elections for 1992 and other electoral and political processes relative to the date of those elections.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 14,In memory of Frederic A. Myers of Austin.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 20,In memory of George Martin of Granbury.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 21,Congratulating Matt Holmes of Highland Village on achieving the rank of Eagle Scout.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 22,"In memory of Walter Alfred Prescher, Sr., of Clifton.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 23,In memory of Mrs. Jean Carol Reid of Eastland.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 24,In memory of J. C. Smith of Stephenville.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 25,In memory of Miss Jimmie Sowell of Johnson County.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 26,In memory of Jerome Vance Ray of the City of Comanche.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 27,In memory of Donald Talmadge Shepard of Cisco.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 28,"Congratulating Mr. and Mrs. Mac Coalson for receiving the ""Take Pride in America"" farm award in Parker County.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 29,In memory of Betty Ray Gebhard of Alvarado.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 30,In memory of Barbara Peck Worcester of Fort Worth.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 31,"In memory of E. Keith Welsh, Jr., of Grandview.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 32,In memory of Dora Volena Glasgow of Stephenville.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 33,"In memory of Yowell Spann ""Y. S."" Morgan of Fort Worth.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 34,"In memory of Harry M. Parks, Sr.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 35,In memory of Dr. Travis L. Lanham of Fort Worth and Grandbury.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 36,In memory of Earnest Don Russell of Dublin and Erath County.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 37,"In memory of D. W. ""Red"" Robison of Stephenville.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 38,In memory of Faye Diamond of Cleburne.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 39,In memory of John S. Butner of Cleburne.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 40,In memory of Frank G. Long of Cleburne.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 62,In memory of Dereck Scott Franklin of Fort Worth.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 64,In memory of City Councilman P. O. Byers of Lake Dallas.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 65,In memory of John Allen Cook of Alvarado.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 66,"Recognizing Bree Worthington, the 12-year-old trick and fancy rider, of Weatherford.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 67,In memory of James L. Hill of Mineral Wells.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 68,"In memory of Jack D. ""Smiling Jack"" Rowan of Mineral Wells.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 69,In memory of Aubrey Conner VanHoy of Eastland.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 70,In memory of John Boyd Harlin of Gordon.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 71,"In memory of H. S. ""Hub"" Lewis of Eastland.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 72,In memory of Carl Simpson of De Leon.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 73,In memory of Leonard Edwin Huckabay of Eastland.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 74,In memory of L. S. Chandler of Stephenville.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 75,"In memory of Reverend Francis Jackson ""Jack"" Redford.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 76,"Congratulating Northwest High School for winning the State Championship in the small school division for its 1991 yearbook, the Nor'wester.",14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 77,In memory of Bruce Henry Giessel of Weatherford.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 78,In memory of William Howard Jackson of Keller.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 79,In memory of Dr. Lynn Powell.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 80,In memory of Rusty Clark of Mineral Wells.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 81,In memory of Billy Claborn of Eastland.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 82,Commending Bill Jowell for his invaluable services to the people of Cleburne.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 83,In memory of Venita Louise Lukens of Chico.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 54,Requesting the Texas Transportation Commission to postpone the closing of departmental district offices until such time as the commission has published its criteria for determining its location of district offices.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 63,In memory of Mayor Thomas Martin Holland of Tarrant County.,14631,Bob Glasgow,author,723,1200,Sen. Bob Glasgow,Bob Glasgow
SB 12,Relating to the election of justices of the supreme court and judges of the court of criminal appeals from single-member districts.,14631,Bob Glasgow,coauthor,723,1200,Sen. Bob Glasgow,Bob Glasgow
SCR 6,Expressing support for the efforts of the Texas Department of Commerce to work with local governments toward legal measures to create an enterprise zone including the Arlington General Motors Automotive Assembly Plant as a qualified project.,14631,Bob Glasgow,coauthor,723,1200,Sen. Bob Glasgow,Bob Glasgow
SR 12,Requesting the Texas Transportation Commission to postpone the closing of departmental district offices until such time as the commission has published its criteria for determining the location of district offices.,14631,Bob Glasgow,coauthor,723,1200,Sen. Bob Glasgow,Bob Glasgow
SB 2,Relating to the apportionment of the state into State Board of Education districts.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SB 3,Relating to the amended or supplemental designation of and to local restrictions on the premises on which alcoholic beverages may be sold.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SB 4,Relating to the creation of the Texas Major Employer Development Corporation and the issuance of revenue bonds for major industrial and manufacturing activities.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SB 14,Relating to racetrack admission fees collected by a county or municipality.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SB 15,Relating to the assignment of certain former district judges as visiting judges.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SB 41,"Relating to the governing board, duties, and executive director of the Texas Department of Commerce and to economic development, including the community development block grant program, certain industries, and the allocation of reservations for certain private activity bonds.",14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 20,Recognizing Dr. Millie Hughes-Fulford as the first civilian woman scientist to fly into space.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 39,Recognizing Mary Gonzales of Breckenridge as an outstanding alumna of the Job Training Partnership Act program.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 40,In memory of Janice Elizabeth Goodson Onstot of Brownwood and Dallas.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 61,In memory of David Farrington of Fort Worth.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 62,"In memory of Hiram Monroe Helm, Sr., of Decatur.",14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 63,In memory of J. D. Hooten of White Settlement.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 67,In memory of Doris Lucille LaBaume of Stephenville.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 68,In memory of L. B. Givens of Cisco.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 69,In memory of Don J. Howard of Meridian.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 70,Congratulating Don F. Smith who received the Stephenville Masonic Lodge Number 267's Community Builder Award.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 74,Congratulating Staff Sergeant Joel Bishop who was recently awarded the Bronze Star for his meritorious service during Operation Desert Storm.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 84,Congratulating Charlotte Hewell of Rendon for her outstanding performance at the recent Special Olympics games in Saint Paul.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 85,"In memory of Cleburne newspaper writer and columnist Clyde ""Hedge"" Head.",14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 86,Congratulating Coach Hal McAfee and Tarleton State University for being ranked number one in National Association of Intercollegiate Athletics Division II football by the College Football Preview magazine.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 87,In memory of Grace Prim Lyon of Dublin.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 88,Congratulating George Muckleroy on achieving the rank of Eagle Scout.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SB 6,Relating to the eligibility for federal funds for highway and alcohol- awareness programs through the implementation of a statewide administrative driver's license revocation program; providing penalties.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SR 17,In memory of Tom Leggett.,14631,Bob Glasgow,author,722,1200,Sen. Bob Glasgow,Bob Glasgow
SB 39,Relating to the sale and protection of certain animals; providing civil and criminal penalties.,14631,Bob Glasgow,coauthor,722,1200,Sen. Bob Glasgow,Bob Glasgow
SB 5,"Relating to the imposition, application, rates, collection, and administration of various fees and taxes and to the allocation of revenue from fees and taxes.",14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 6,"Relating to the regulation, construction, financing, and use of highways, rail facilities, airports, and other facilities for public transportation, including the regulation of private vehicles operated on highways.",14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 7,"Relating to the functions, including licensing functions, and reorganization of state agencies; providing penalties.",14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 13,"Relating to workers' compensation insurance rate regulation, the powers and duties of the Texas workers' compensation insurance facility, the abolition of the Texas workers' compensation insurance facility, and the creation of the Texas Workers' Compensation Insurance Fund; creating offenses and providing penalties; authorizing bonds, providing for a maintenance tax surcharge; and making an appropriation.",14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 14,Relating to the regulation of employee leasing entities; creating offenses and providing civil and criminal penalties; appropriating fees.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 79,Relating to the apportionment of the state into State Board of Education districts.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 83,Relating to the governing board and executive director of the Texas Department of Commerce and the community development block grant program.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 85,Relating to racetrack admission fees collected by a county or municipality.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 99,Relating to the assignment of certain former judges as visiting judges.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 102,"Relating to the amended or supplemental designation of, and to local restrictions on, the premises on which alcoholic beverages may be sold.",14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 108,Relating to the issuance of revenue bonds to provide financial assistance for manufacturing activities in Texas.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SCR 17,Requesting the lieutenant governor and speaker of the house of representatives to establish a special interim committee to study agricultural and nonpoint source pollution problems.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SCR 22,Instructing the enrolling clerk of the House of Representatives to correct the enrollment of H.B. No. 9.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SJR 9,Proposing a constitutional amendment relating to the terms of office for officers appointed by the Governor.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SR 42,"Recognizing Mr. Adyth ""Nick"" Kerr, Deputy Superintendent of Schools, on his retirement after 34 years of service in the Burleson Independent School District.",14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SR 43,"Commending Mr. Byron Black, President of the Burleson Independent School District Board of Trustees, for his 12 years of distinguished service to the people of his district.",14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SR 52,"Welcoming students from Tarleton State University accompanied by their sponsors, Bart Bradberry, student body president and Ben Bradberry, senior class president.",14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SR 204,Requesting the lieutenant governor and speaker of the house of representatives to establish a special interim committee to study agricultural and nonpoint source pollution problems.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 104,Relating to the eligibility for federal funds for highway and alcohol-awareness programs through the implementation of a statewide administrative driver's license revocation program; providing penalties.,14631,Bob Glasgow,author,721,1200,Sen. Bob Glasgow,Bob Glasgow
SB 26,Relating to the transfer of the functions of the Public Utility Commission of Texas to the Railroad Commission of Texas.,14631,Bob Glasgow,coauthor,721,1200,Sen. Bob Glasgow,Bob Glasgow
SJR 17,Proposing a constitutional amendment providing for the issuance of general obligation bonds by the Texas Higher Education Coordinating Board.,14631,Bob Glasgow,coauthor,721,1200,Sen. Bob Glasgow,Bob Glasgow
HB 4,"Relating to the functions, including licensing functions, and reorganization of state agencies; providing penalties.",14631,Bob Glasgow,sponsor,721,1200,Sen. Bob Glasgow,Bob Glasgow
HB 9,"Relating to the regulation, construction, financing, and use of highways, rail facilities, airports, and other facilities for public transportation, including the regulation of private vehicles operated on highways.",14631,Bob Glasgow,sponsor,721,1200,Sen. Bob Glasgow,Bob Glasgow
HB 11,"Relating to raising revenue for the operation of state and local government; to the imposition, application, rates, collection, and administration of various fees and taxes and to the allocation of revenue from fees and taxes; to liability for the costs of certain state and local services; providing penalties; making appropriations.",14631,Bob Glasgow,sponsor,721,1200,Sen. Bob Glasgow,Bob Glasgow
HB 72,Relating to the apportionment of the state into State Board of Education districts.,14631,Bob Glasgow,sponsor,721,1200,Sen. Bob Glasgow,Bob Glasgow
