bill_name,caption,filer_id,filer_name,function,session
SB 149,"Relating to alternative methods for satisfying certain public high school graduation requirements, including the use of individual graduation committees.",52862,Kel Seliger,author,84R
SB 150,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education.,52862,Kel Seliger,author,84R
SB 176,Relating to the Texas School Accountability Dashboard.,52862,Kel Seliger,author,84R
SB 177,Relating to the governance of public institutions of higher education in this state.,52862,Kel Seliger,author,84R
SB 266,Relating to the first day of instruction of a school year for public school students.,52862,Kel Seliger,author,84R
SB 312,"Relating to a required report made to a public school student, parent, and teacher regarding the student's performance on certain state-adopted or state-developed assessment instruments.",52862,Kel Seliger,author,84R
SB 313,"Relating to the essential knowledge and skills of the required public school curriculum, the administration of and reports relating to assessment instruments administered to public school students, the instructional materials allotment, and proclamations for the production of instructional materials.",52862,Kel Seliger,author,84R
SB 413,Relating to the qualifications for membership on the Texas Water Development Board.,52862,Kel Seliger,author,84R
SB 431,Relating to the deadline for filing a candidate's personal financial statement.,52862,Kel Seliger,author,84R
SB 451,Relating to eliminating certain state-required assessment instruments administered to public school students in certain grades.,52862,Kel Seliger,author,84R
SB 452,Relating to administering the Texas Success Initiative assessment instrument to certain public school students.,52862,Kel Seliger,author,84R
SB 453,Relating to minimum scores required for public school students to receive credit by an examination administered through the College-Level Examination Program.,52862,Kel Seliger,author,84R
SB 454,Relating to the alignment of the college readiness standards and expectations and the essential knowledge and skills.,52862,Kel Seliger,author,84R
SB 488,"Relating to the criteria for awarding the Texas Purple Heart Medal to members of the armed forces wounded or killed at Fort Hood on November 5, 2009.",52862,Kel Seliger,author,84R
SB 489,Relating to the designation of a portion of U.S. Highway 87 in Howard County as the William B. Crooker Memorial Highway.,52862,Kel Seliger,author,84R
SB 490,Relating to the authority of certain counties to impose a hotel occupancy tax.,52862,Kel Seliger,author,84R
SB 551,Relating to the duty of the Water Conservation Advisory Council to submit a report and recommendations regarding water conservation in this state.,52862,Kel Seliger,author,84R
SB 605,Relating to the method of determining the average daily attendance in certain school districts.,52862,Kel Seliger,author,84R
SB 685,Relating to the applicability of open meetings and public information laws to the education research center advisory board.,52862,Kel Seliger,author,84R
SB 686,Relating to the Math and Science Scholars Loan Repayment Program.,52862,Kel Seliger,author,84R
SB 689,Relating to a refund of overpayments of the motor vehicle sales tax computed based on standard presumptive value.,52862,Kel Seliger,author,84R
SB 778,Relating to performance-based tuition limitations for certain public institutions of higher education.,52862,Kel Seliger,author,84R
SB 803,Relating to the validation of certain actions relating to municipal airport zoning regulations.,52862,Kel Seliger,author,84R
SB 804,Relating to the period of eligibility for support from the universal service plan for certain providers.,52862,Kel Seliger,author,84R
SB 810,"Relating to the authority of an independent school district to contract with a municipality for the design, improvement, or construction of an instructional facility, stadium, or other athletic facility.",52862,Kel Seliger,author,84R
SB 846,Relating to the authority of certain municipalities to abolish the permanent resident hotel occupancy tax exemption.,52862,Kel Seliger,author,84R
SB 892,Relating to educator preparation programs and teacher certification examinations.,52862,Kel Seliger,author,84R
SB 893,"Relating to public school teacher performance appraisals, continuing education, professional development, career advancement, and compensation.",52862,Kel Seliger,author,84R
SB 916,Relating to the creation of a program to improve public education through partnerships between certain public school campuses and public universities.,52862,Kel Seliger,author,84R
SB 917,Relating to the applicability of the Texas Mass Gatherings Act to certain horse and greyhound races.,52862,Kel Seliger,author,84R
SB 1023,Relating to the designation of van-only parking spaces for use by persons with disabilities; creating an offense.,52862,Kel Seliger,author,84R
SB 1024,Relating to eligibility for course credit and high school diplomas of students enrolled in educational programs provided by the Windham School District in the Texas Department of Criminal Justice.,52862,Kel Seliger,author,84R
SB 1025,Relating to supplemental compensation paid to certain county judges.,52862,Kel Seliger,author,84R
SB 1026,Relating to the regulation of the sale of dextromethorphan to minors; providing civil penalties.,52862,Kel Seliger,author,84R
SB 1027,Relating to refunding certain taxes remitted by racing associations in consideration for enhancing racing purses.,52862,Kel Seliger,author,84R
SB 1030,Relating to a sales and use tax exemption for certain equipment used for digital audio broadcasting.,52862,Kel Seliger,author,84R
SB 1188,Relating to a study on the feasibility of requiring certain researchers to make research papers available to the public.,52862,Kel Seliger,author,84R
SB 1189,Relating to the establishment of a multidisciplinary studies associate degree program at each public junior college.,52862,Kel Seliger,author,84R
SB 1190,Relating to the granting of undergraduate course credit by advanced placement examination at public institutions of higher education.,52862,Kel Seliger,author,84R
SB 1191,Relating to the amount and allocation of the annual constitutional appropriation to certain agencies and institutions of higher education.,52862,Kel Seliger,author,84R
SB 1225,Relating to the retention and use of sales tax revenue collected by certain retailers to provide job training and placement services to certain persons.,52862,Kel Seliger,author,84R
SB 1226,Relating to a sales and use tax exemption for certain equipment used for digital audio broadcasting.,52862,Kel Seliger,author,84R
SB 1227,Relating to payment of covered claims based on assignment.,52862,Kel Seliger,author,84R
SB 1228,Relating to authorizing children of Texas Alcoholic Beverage Commission employees to be employed by holders of licenses or permits issued by the commission.,52862,Kel Seliger,author,84R
SB 1229,Relating to restrictions on the use of credit card payments to settle claims for health care services.,52862,Kel Seliger,author,84R
SB 1392,"Relating to service contracts, vehicle protection products and loss damage waivers for heavy equipment; requiring an occupational license; expanding the applicability of an occupational license.",52862,Kel Seliger,author,84R
SB 1403,Relating to the financing of convention center hotels in certain municipalities.,52862,Kel Seliger,author,84R
SB 1515,Relating to the temporary exemption of certain tangible personal property related to a data center from the state sales and use tax.,52862,Kel Seliger,author,84R
SB 1516,Relating to the calculation of a service retirement annuity for certain members of the elected class.,52862,Kel Seliger,author,84R
SB 1517,Relating to the appointment of counsel to represent indigent defendants in criminal cases.,52862,Kel Seliger,author,84R
SB 1518,Relating to the authority of certain counties to impose a hotel occupancy tax.,52862,Kel Seliger,author,84R
SB 1519,Relating to notice and appeal of an adverse determination by utilization review agents.,52862,Kel Seliger,author,84R
SB 1520,Relating to transparency of certain information related to certain health benefit plan coverage.,52862,Kel Seliger,author,84R
SB 1755,Relating to named driver insurance policies and certain related exclusions.,52862,Kel Seliger,author,84R
SB 1797,Relating to the limitation on the amount of supplemental payments under the Texas Economic Development Act.,52862,Kel Seliger,author,84R
SB 1798,Relating to the Texas High Performance Schools Consortium.,52862,Kel Seliger,author,84R
SB 1927,Relating to the investment of a portion of the economic stabilization fund balance.,52862,Kel Seliger,author,84R
SB 1928,Relating to ensuring local governmental and community input in any federal refugee resettlement program established in this state.,52862,Kel Seliger,author,84R
SB 1983,Relating to the exemption from ad valorem taxation of pollution control property.,52862,Kel Seliger,author,84R
SB 2030,Relating to the election date of the North Plains Groundwater Conservation District.,52862,Kel Seliger,author,84R
SB 2041,Relating to the designation of the portion of State Highway 191 in Midland County as the Sergeant Michael Naylor Memorial Highway and of the portion of Interstate Highway 30 in Rockwall County as the Congressman Ralph Hall Highway.,52862,Kel Seliger,author,84R
SCR 13,Urging the U.S. Congress to end the ban on crude oil exports.,52862,Kel Seliger,author,84R
SCR 19,Recognizing Johnny Trotter of Hereford on the occasion of his induction into the Texas Cowboy Hall of Fame.,52862,Kel Seliger,author,84R
SCR 22,Designating Quitaque as the official Bison Capital for a 10-year period beginning in 2015.,52862,Kel Seliger,author,84R
SR 57,Recognizing the North Plains Groundwater Conservation District on the occasion of its 60th anniversary.,52862,Kel Seliger,author,84R
SR 58,Recognizing W. David Watts for his contributions to The University of Texas of the Permian Basin.,52862,Kel Seliger,author,84R
SR 59,Recognizing the Texas Shoot Out BBQ Cook-off.,52862,Kel Seliger,author,84R
SR 106,"Recognizing February 10, 2015, as Howard County Day.",52862,Kel Seliger,author,84R
SR 107,Congratulating Howard Parker and Joe Parsley for receiving the 2014 Top Hand Award.,52862,Kel Seliger,author,84R
SR 173,"Celebrating February 18, 2015, as Andrews County Day.",52862,Kel Seliger,author,84R
SR 174,"Recognizing February 17, 2015, as Panhandle Day.",52862,Kel Seliger,author,84R
SR 175,In memory of Roy Don Creacy.,52862,Kel Seliger,author,84R
SR 253,Recognizing Texas PTA  for their work on behalf of the children of Texas.,52862,Kel Seliger,author,84R
SR 402,Congratulating Kirk Edwards for being named 2015 Entrepreneur of the Year.,52862,Kel Seliger,author,84R
SR 403,Recognizing the Chuck Wagon Gang of Odessa for 75 years of service to the community.,52862,Kel Seliger,author,84R
SR 502,Recognizing the Andrews County Airport for being selected Airport of the Year.,52862,Kel Seliger,author,84R
SR 503,Recognizing the Hemphill County Airport for being selected Most Improved General Aviation Airport of the Year.,52862,Kel Seliger,author,84R
SR 548,"Recognizing April 15, 2015, as County Government Day.",52862,Kel Seliger,author,84R
SR 645,Recognizing the 15th Annual Breast Cancer Awareness Chili and Barbecue Cook-off.,52862,Kel Seliger,author,84R
SR 733,"Recognizing May 7, 2015, as Salad Day 2015.",52862,Kel Seliger,author,84R
SR 1025,In memory of W. Winfred Moore.,52862,Kel Seliger,author,84R
SR 1059,"Suspending limitations on conference committee jurisdiction, S.B. 1191.",52862,Kel Seliger,author,84R
