bill_name,caption,filer_id,filer_name,function,session
HB 210,Relating to victim-offender mediation services offered by the victim services division of the Texas Department of Criminal Justice.,67987,Toni Rose,author,84R
HB 211,Relating to resuming a criminal case after a defendant is determined to be competent to stand trial.,67987,Toni Rose,author,84R
HB 212,Relating to consent to the immunization of certain children.,67987,Toni Rose,author,84R
HB 938,Relating to increased oversight by the Department of State Health Services of hospitals that commit certain violations.,67987,Toni Rose,author,84R
HB 1855,"Relating to training, continuing education, and weapons proficiency standards for correctional officers employed by the Texas Department of Criminal Justice.",67987,Toni Rose,author,84R
HB 1929,"Relating to the payment in certain counties of expenses associated with the transportation of senior citizens and their caregivers for civic, community, educational, and recreational activities.",67987,Toni Rose,author,84R
HB 2626,Relating to the creation of an advisory committee to examine and recommend a plan to increase the minimum age of juvenile jurisdiction.,67987,Toni Rose,author,84R
HB 2631,Relating to hazardous duty pay for certain employees working at state supported living centers and state hospitals.,67987,Toni Rose,author,84R
HB 3076,Relating to the improvement of efficiencies in benefit applications submitted to the Health and Human Services Commission.,67987,Toni Rose,author,84R
HB 3092,"Relating to the establishment of a pilot program to provide protective services to certain persons determined to be at risk of future harm from abuse, neglect, or exploitation.",67987,Toni Rose,author,84R
HB 3990,"Relating to the study of the fiscal impact on local governments in Dallas, Ellis, Hunt, Kaufman, Navarro and Rockwall Counties of restructuring the NorthSTAR behavioral health system and the effective implementation the Sunset Commission Health and Human Services Commission Issue 9 recommendation.",67987,Toni Rose,author,84R
HB 3993,Relating to certain programs established by a municipality to provide affordable housing.,67987,Toni Rose,author,84R
HB 4031,Relating to the creation of a statewide alert system for missing adults and to a study of the alert system.,67987,Toni Rose,author,84R
HR 1822,"Recognizing April 7, 2015, as Red and White Day at the State Capitol in honor of the advocacy efforts of the Delta Sigma Theta Sorority.",67987,Toni Rose,author,84R
HR 2331,Congratulating Evelyn Dickerson on her induction into the African American Educators Hall of Fame.,67987,Toni Rose,author,84R
HR 2332,Congratulating Dr. Thalia Matherson on her induction into the African American Educators Hall of Fame.,67987,Toni Rose,author,84R
HR 2333,Congratulating Charlie Mae Smith on her induction into the African American Educators Hall of Fame.,67987,Toni Rose,author,84R
HR 2334,Congratulating Verna George Brown Mitchell on her induction into the African American Educators Hall of Fame.,67987,Toni Rose,author,84R
HR 2411,Honoring the detention service officers and employees of the Dallas County Sheriff's Department during National Correctional Officers and Employees Week.,67987,Toni Rose,author,84R
HR 2493,In memory of D'Lisa Kelley of Dallas.,67987,Toni Rose,author,84R
HR 2551,Congratulating the Reverend Mark Anthony Proctor on his receipt of the 2015 Outstanding Alumnus Award from Paul Quinn College.,67987,Toni Rose,author,84R
HR 2676,Honoring Natalie Jenkins Sorrell on her receipt of the Motherhood: The Lifetime Achievement Award from Dallas Can Academies.,67987,Toni Rose,author,84R
HR 3321,Congratulating Naomi Cox Andrews on her selection as the 2015 Thurgood Marshall School of Law Alumnus of the Year.,67987,Toni Rose,author,84R
HB 77,Relating to a study of the Dallas Men Against Abuse program and other activities in the Dallas community addressing family violence.,67987,Toni Rose,author,84R
HB 188,"Relating to the composition, duties, and continuation of the human trafficking prevention task force.",67987,Toni Rose,author,84R
HB 189,Relating to the statute of limitations for a suit for personal injury arising from certain offenses constituting sexual abuse of a child or for certain sexual assault offenses.,67987,Toni Rose,author,84R
HB 331,Relating to the sealing of certain court documents filed electronically in a child protection suit.,67987,Toni Rose,author,84R
HB 549,Relating to certain duties of the Commission on Jail Standards regarding visitation periods for county jail prisoners.,67987,Toni Rose,author,84R
HB 994,"Relating to the exemption from ad valorem taxation of property used to collect, process, and deliver landfill-generated gas.",67987,Toni Rose,author,84R
HB 1083,Relating to a mental health assessment of certain inmates of the Texas Department of Criminal Justice.,67987,Toni Rose,author,84R
HB 1205,Relating to the age of criminal responsibility and to certain substantive and procedural matters related to that age.,67987,Toni Rose,author,84R
HB 1268,Relating to monetary assistance by the Department of Family and Protective Services provided to foster parents and relative or designated caregivers for day-care services.,67987,Toni Rose,author,84R
HB 1541,"Relating to peer specialists, peer services, and the provision of those services under the medical assistance program.",67987,Toni Rose,author,84R
HB 2302,Relating to the mandatory dismissal of misdemeanor charges against certain defendants determined to be incompetent to stand trial.,67987,Toni Rose,author,84R
HB 2718,Relating to a program to allow faith- and community-based organizations to offer supplemental assistance to certain recipients of public assistance.,67987,Toni Rose,author,84R
HB 3917,Relating to the recoupment of payments on certain provider claims made under the Medicaid program.,67987,Toni Rose,author,84R
HCR 114,Recognizing the Operation Blue Shield initiative.,67987,Toni Rose,author,84R
HR 1279,"Recognizing March 18, 2015, as Best Southwest Partnership Day at the State Capitol.",67987,Toni Rose,author,84R
HR 3170,Commending Rohit Chandan for his service as a McClendon Legislative Scholar in the office of State Representative Toni Rose.,67987,Toni Rose,author,84R
HB 21,"Relating to authorizing patients with certain terminal illnesses to access certain investigational drugs, biological products, and devices that are in clinical trials.",67987,Toni Rose,coauthor,84R
HB 26,"Relating to state economic development measures, including administration of the Texas Enterprise Fund, creation of the Economic Incentive Oversight Board and the governor's university research initiative, abolishment of the Texas emerging technology fund, and renaming the Major Events trust fund to the Major Events Reimbursement Program.",67987,Toni Rose,coauthor,84R
