bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 1330,Relating to a legislative outreach program requiring members of the legislature to visit public schools.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 1331,Relating to the frequency of required school bus emergency evacuation training.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 1332,Relating to responsibility for public school textbooks and technological equipment and to failure by students to return textbooks or technological equipment.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 1602,Relating to authorizing the issuance of revenue bonds for Texas State University--San Marcos for the Round Rock Higher Education Center in Williamson County.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 1603,Relating to authorizing the issuance of revenue bonds for Texas State University--San Marcos for the Round Rock Higher Education Center in Williamson County.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 1789,"Relating to the use of municipal hotel occupancy tax revenue to enhance and upgrade sports facilities, coliseums, and multiuse facilities in certain municipalities.",55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 1838,Relating to eligibility for and the establishment of service credit in the Employees Retirement System of Texas for military service.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 1960,Relating to the payment for an appearance as a witness for certain peace officers and firefighters.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 2805,"Relating to the administration, powers, duties, operation, and financing of the East Williamson County Multi-Institution Teaching Center.",55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 2806,Relating to the reinstatement of a firefighter or police officer to a previously held position based on seniority on the return of another firefighter or police officer from a military leave of absence.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 2807,Relating to the water pressure standards for fire hydrants in certain municipalities.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 3311,Relating to the issuance of a permit for a municipal solid waste landfill located near certain municipalities.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 3523,Relating to a legislative outreach program requiring members of the State Board of Education to visit public schools.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 3524,Relating to the use of recycled glass in aggregate used by the Texas Department of Transportation.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 4172,Relating to authorizing the issuance of revenue bonds for Texas A & M University System Health Science Center for the Health Professions Education Center in Round Rock.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 4173,Relating to providing outreach and behavioral health services to certain military service veterans and their families and providing for the creation of clinical practice guidelines.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 4235,Relating to the approval of an application for a certificate of convenience and necessity by the Texas Public Utility Commission.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HB 4803,Relating to the creation of the South Fork Ranch Municipal Utility District; providing authority to impose a tax and issue bonds; granting a limited power of eminent domain.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HCR 121,Recognizing all those who participated in the 2008 Capital Area State Employee Charitable Campaign.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 135,Honoring the Round Rock ISD School Board on the occasion of School Board Recognition Month.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 136,Honoring the Hutto ISD School Board on the occasion of School Board Recognition Month.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 137,Honoring the Georgetown ISD School Board on the occasion of School Board Recognition Month.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 138,Honoring the Coupland ISD School Board on the occasion of School Board Recognition Month.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 139,Honoring the Taylor ISD School Board on the occasion of School Board Recognition Month.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 140,Honoring the Thrall ISD School Board on the occasion of School Board Recognition Month.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 690,In memory of Judge William Sunday Lott of Williamson County.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 814,In memory of Mary Jo Bartlett of Taylor.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 846,Recognizing the Texas State Employees Golf Association.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 847,"In memory of George M. Turner, president of the State Employees Golf Association.",55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 874,In memory of Michael Hello of Austin.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 900,Honoring Jeff Svoboda for being named Citizen of the Year by the Hutto Chamber of Commerce.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 933,"In memory of M. E. ""Gene"" Johnson of Round Rock.",55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 961,Recognizing the Texas State Employees Golf Association.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 1107,"Recognizing April 1, 2009, as Hutto Day at the State Capitol.",55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 1183,Congratulating Rosanne Greenway on receiving the 2008 Educator of the Year award from the Hutto Chamber of Commerce.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 1254,In memory of Edmund G. Peterson of Irving.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 1280,Honoring State Representative Senfronia Thompson on her receipt of the Lifetime Achievement Award from Annie's List.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 1281,"Congratulating the Williamson County and Cities Health District on its selection for the Action Communities for Health, Innovation, and EnVironmental ChangE initiative of the National Association of Chronic Disease Directors.",55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 1616,Honoring First Lieutenant John David Magri of the U.S. Army for his service in Iraq.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
HR 1736,Congratulating the Honorable Judy Schier Hobbs on being named Judge of the Year by the Central Texas Justices of the Peace and Constables Association.,55110,Diana Maldonado,author,81R,3720,Rep. Diana Maldonado,Diana Maldonado
