bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 85,Relating to bilingual education and special language programs in public schools.,20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HB 154,Relating to the administration of the Irma Rangel School of Pharmacy.,20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HR 261,"Welcoming Teresa Sanchez, reigning queen of Corpus Christi's Feria de las Flores, and the 2006 pageant contestants.",20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HR 663,Extending best wishes to Jacqueline Elena Black and all children across the state who are struggling with cancer and commending all those involved in the fight to end this disease.,20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HR 692,Congratulating founder Ram Chavez and the Veterans Band of Corpus Christi on the band's 20th anniversary.,20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HR 742,Honoring the Hi-Fairnessee Girls Club of Corpus Christi on the occasion of its 75th anniversary.,20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HR 810,Honoring Representative Carlos Uresti for his service to the Texas House of Representatives.,20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HR 812,Honoring Representative Elvira Reyna for her service to the Texas House of Representatives.,20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HB 3,Relating to certain taxes affecting businesses; making an appropriation; providing penalties.,20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HB 56,"Relating to the compensation and benefits  of public school employees, the academic and fiscal accountability of public schools, and the improvement of public schools.",20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HR 402,Congratulating Veronica Trevino of Corpus Christi on being named Executive Director of the Year by Communities In Schools of Texas.,20261,Vilma Luna,author,793,3620,Rep. Vilma Luna,Vilma Luna
HB 174,Relating to temporary eligibility requirements for and administration of the child health plan program.,20261,Vilma Luna,coauthor,793,3620,Rep. Vilma Luna,Vilma Luna
HJR 15,Proposing a constitutional amendment requiring the state to pay at least 50 percent of the cost of maintaining and operating the public school system and prohibiting the comptroller from certifying legislation containing an appropriation unless the requirement is met.,20261,Vilma Luna,coauthor,793,3620,Rep. Vilma Luna,Vilma Luna
HR 772,Recognizing the Honorable Ken Armbrister for his many years of distinguished service in the Texas Legislature.,20261,Vilma Luna,coauthor,793,3620,Rep. Vilma Luna,Vilma Luna
HR 95,Honoring the Hi-Fairnessee Girls Club of Corpus Christi on the occasion of its 74th anniversary.,20261,Vilma Luna,author,792,3620,Rep. Vilma Luna,Vilma Luna
HR 238,In memory of Maria del Rosario Carrizo of Corpus Christi.,20261,Vilma Luna,author,792,3620,Rep. Vilma Luna,Vilma Luna
HB 11,"Relating to the compensation of state judges and county judges, to retirement benefits for state judges, and to providing funds for court-related purposes; making an appropriation.",20261,Vilma Luna,author,792,3620,Rep. Vilma Luna,Vilma Luna
HB 16,Relating to limits on the use of the power of eminent domain.,20261,Vilma Luna,coauthor,792,3620,Rep. Vilma Luna,Vilma Luna
HB 32,Relating to the reenrollment of a student in a bilingual education or special language program in a public school.,20261,Vilma Luna,author,791,3620,Rep. Vilma Luna,Vilma Luna
HR 438,In memory of Manuel O. Narvaez of Corpus Christi.,20261,Vilma Luna,author,791,3620,Rep. Vilma Luna,Vilma Luna
HB 1,Appropriating money for the support of state government.,20261,Vilma Luna,author,791,3620,Rep. Vilma Luna,Vilma Luna
HB 11,"Relating to the compensation of state judges and county judges, to the computation of retirement benefits for state judges and for members of the elected class of the Employees Retirement System of Texas, and to providing funds for court-related purposes; making an appropriation.",20261,Vilma Luna,author,791,3620,Rep. Vilma Luna,Vilma Luna
HB 12,"Relating to the compensation of state judges and county judges, to the computation of retirement benefits for state judges and for members of the elected class of the Employees Retirement System of Texas, and to providing funds for court-related purposes.",20261,Vilma Luna,author,791,3620,Rep. Vilma Luna,Vilma Luna
HJR 19,Proposing a constitutional amendment to restrict the state or a political subdivision from taking private property for the primary purpose of economic development or to benefit a particular class of identifiable individuals.,20261,Vilma Luna,coauthor,791,3620,Rep. Vilma Luna,Vilma Luna
SB 11,"Relating to the compensation of state judges and county judges, to the computation of retirement benefits for state judges and for members of the elected class of the Employees Retirement System of Texas, and to providing funds for court-related purposes.",20261,Vilma Luna,sponsor,791,3620,Rep. Vilma Luna,Vilma Luna
HB 779,Relating to bilingual education and special language programs in public schools.,20261,Vilma Luna,author,79R,3620,Rep. Vilma Luna,Vilma Luna
HB 1001,Relating to the compensation of state judges and to the computation of retirement benefits for members of the elected class of the Employees Retirement System of Texas.,20261,Vilma Luna,author,79R,3620,Rep. Vilma Luna,Vilma Luna
HB 1250,Relating to the Texas Coastal Ocean Observation Network.,20261,Vilma Luna,author,79R,3620,Rep. Vilma Luna,Vilma Luna
HB 1649,Relating to the regulation of interior designers; providing penalties.,20261,Vilma Luna,author,79R,3620,Rep. Vilma Luna,Vilma Luna
