bill_name,caption,filer_id,filer_name,function,session
HB 39,Relating to the filing of personal financial disclosure statements by members of the boards of trustees of school districts.,20318,Roberto Gutierrez,coauthor,783
HR 165,Commending the Honorable Robert F. Barnes on his outstanding contributions to his community and state.,20318,Roberto Gutierrez,author,782
HR 166,Honoring Mayor Leo Montalvo for his outstanding service to the City of McAllen.,20318,Roberto Gutierrez,author,782
HR 180,"Recognizing September 13, 2003, as AVANCE Day in Texas.",20318,Roberto Gutierrez,author,782
HB 114,"Relating to appropriating certain surcharges collected by the Department of Public Safety under the driver responsibility program and fees collected by the Texas Department of Transportation under the motor vehicle financial responsibility verification program, as those programs are created by House Bill No. 3588, Acts of the 78th Legislature, Regular Session, 2003, to the Department of Public Safety.",20318,Roberto Gutierrez,author,781
HB 115,Relating to the fee for the motor vehicle financial responsibility verification program; making an appropriation.,20318,Roberto Gutierrez,author,781
HR 97,Congratulating Maria Rivera Molina on her 100th birthday.,20318,Roberto Gutierrez,author,781
HB 696,Relating to the prohibition of the use of credit reports in certain insurance underwriting decisions; providing penalties.,20318,Roberto Gutierrez,author,78R
HB 697,Relating to procedures and standards for providing health care services in public schools.,20318,Roberto Gutierrez,author,78R
HB 698,Relating to the length of terms for trustees of an independent school district.,20318,Roberto Gutierrez,author,78R
HB 699,Relating to the election of school district trustees from single-member districts.,20318,Roberto Gutierrez,author,78R
HB 700,Relating to the amount of the appraised value of the residence homestead of a disabled or elderly person that is exempt from ad valorem taxation by a school district.,20318,Roberto Gutierrez,author,78R
HB 701,"Relating to a prohibition on increasing the total amount of ad valorem taxes imposed by a taxing unit other than a hospital district on the residence homestead of a disabled person, an elderly person, or an elderly person's surviving spouse.",20318,Roberto Gutierrez,author,78R
HB 812,Relating to distribution of part of each exemplary damage award to the permanent school fund.,20318,Roberto Gutierrez,author,78R
HB 813,Relating to the collection and use of certain filing fees to fund nonprofit organizations that provide shelter or services to victims of family violence.,20318,Roberto Gutierrez,author,78R
HB 814,Relating to motor vehicle financial responsibility; providing penalties.,20318,Roberto Gutierrez,author,78R
HB 1993,Relating to documentation used to show exemption from the sales and use tax for items exported outside the United States.,20318,Roberto Gutierrez,author,78R
HB 1994,Relating to the reporting of sales tax refunds for items exported beyond the territorial limits of the United States.,20318,Roberto Gutierrez,author,78R
HB 1995,Relating to the price of export stamps issued by the comptroller of public accounts.,20318,Roberto Gutierrez,author,78R
HB 1996,Relating to the issuance of share the road license plates.,20318,Roberto Gutierrez,author,78R
HB 1997,Relating to the regulation of electric personal assistive mobility devices.,20318,Roberto Gutierrez,author,78R
HB 1998,Relating to changing the titles of the heads of the staff of the Texas Alcoholic Beverage Commission to executive director and deputy executive director.,20318,Roberto Gutierrez,author,78R
HB 1999,"Relating to compensation for public school classroom teachers and full-time public school librarians, counselors, and nurses for additional days of service.",20318,Roberto Gutierrez,author,78R
HB 2000,Relating to persons eligible for a pawnshop license.,20318,Roberto Gutierrez,author,78R
