bill_name,caption,filer_id,filer_name,function,session
SB 6,"Relating to the foundation curriculum, the establishment of the instructional materials allotment, and the adoption, review, and purchase of instructional materials and technological equipment for public schools; providing penalties.",20966,Florence Shapiro,author,821
SB 8,Relating to the flexibility of the board of trustees of a school district in the management and operation of public schools in the district.,20966,Florence Shapiro,author,821
SB 30,Relating to the state virtual school network.,20966,Florence Shapiro,author,821
SB 31,Relating to the guarantee of open-enrollment charter school bonds by the permanent school fund.,20966,Florence Shapiro,author,821
SR 91,Recognizing Bud McBrayer on the occasion of his installation as a Rotary District Governor.,20966,Florence Shapiro,author,821
SR 106,"Suspending limitations on conference committee jurisdiction, S.B. No. 8.",20966,Florence Shapiro,author,821
SR 107,"Suspending limitations on conference committee jurisdiction, S.B. No. 6.",20966,Florence Shapiro,author,821
SB 1,Relating to certain state fiscal matters; providing penalties.,20966,Florence Shapiro,author,821
SB 9,Relating to the enforcement of state and federal laws governing immigration by certain governmental entities and the administration of certain documentation of citizenship status and other lawful admittance by the Department of Public Safety of the State of Texas.,20966,Florence Shapiro,author,821
SB 44,Relating to the cessation of operations of the Texas Windstorm Insurance Association and the provision of windstorm and hail insurance in the seacoast territory of this state.,20966,Florence Shapiro,author,821
SB 7,"Relating to the administration, quality, and efficiency of health care, health and human services, and health benefits programs in this state; creating an offense; providing penalties.",20966,Florence Shapiro,coauthor,821
SB 43,Relating to authorizing the Department of Public Safety of the State of Texas to operate one or more southbound vehicle checkpoints near the international border of this state for the purpose of preventing certain criminal offenses.,20966,Florence Shapiro,coauthor,821
SB 3,Relating to the flexibility of the board of trustees of a school district in the management and operation of public schools in the district.,20966,Florence Shapiro,author,82R
SB 4,"Relating to certification, continuing education, and appraisal of public school teachers.",20966,Florence Shapiro,author,82R
SB 6,"Relating to the foundation curriculum, the establishment of the instructional materials allotment, and the adoption, review, and purchase of instructional materials and technological equipment for public schools.",20966,Florence Shapiro,author,82R
SB 12,Relating to the flexibility of the board of trustees of a school district in the management and operation of public schools in the district.,20966,Florence Shapiro,author,82R
SB 22,Relating to public school finance and prekindergarten programs.,20966,Florence Shapiro,author,82R
SB 140,Relating to minimum public school attendance for class credit or a final grade.,20966,Florence Shapiro,author,82R
SB 161,Relating to highway funding formulas of and project selection by the Texas Department of Transportation.,20966,Florence Shapiro,author,82R
SB 162,Relating to developing a developmental education plan for students entering public institutions of higher education.,20966,Florence Shapiro,author,82R
SB 163,"Relating to agreements between a regional tollway authority and a local governmental entity governing the ownership, construction, maintenance, and operation of toll projects.",20966,Florence Shapiro,author,82R
SB 164,Relating to a fixed academic cost option for resident undergraduate students at general academic teaching institutions.,20966,Florence Shapiro,author,82R
SB 165,Relating to zero-based budgeting for state agencies as a part of the sunset review process.,20966,Florence Shapiro,author,82R
SB 166,Relating to the sex offender civil commitment program and to the creation of a state agency to perform the functions relating to the sex offender civil commitment program that are currently performed by the Council on Sex Offender Treatment.,20966,Florence Shapiro,author,82R
SB 181,Relating to the calculation and reporting of water usage by municipalities and water utilities for state water planning and other purposes.,20966,Florence Shapiro,author,82R
SB 202,Relating to achievement benchmarks in fiscal notes and to legislative review of those benchmarks.,20966,Florence Shapiro,author,82R
SB 246,Relating to toll collection services provided by a regional tollway authority.,20966,Florence Shapiro,author,82R
