Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 91,Relating to the control and management of university property by the board of regents of Midwestern State University.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
1,1,1,HB 118,Relating to increased civil penalties for deceptive trade practices against elderly consumers.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
2,2,2,HB 119,Relating to disclosure of ingredients in cigarettes and tobacco products.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
3,3,3,HB 120,Relating to a physician's treatment of acute or chronic pain.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
4,4,4,HB 221,Relating to tuition and fees charged to certain military personnel for certain courses at Midwestern State University.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
5,5,5,HB 226,Relating to laws regulating the distribution and dispensation of Schedule II controlled substances.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
6,6,6,HB 560,Relating to limiting the liability of certain persons for bovine activities.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
7,7,7,HB 868,Relating to placing a marker in the State Cemetery to honor certain persons.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
8,8,8,HB 869,Relating to speed limits for vehicles towing certain trailers.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
9,9,9,HB 911,Relating to the management of persons with communicable diseases.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
10,10,10,HB 912,Relating to certain inherently unsafe products.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
11,11,11,HB 913,Relating to loss ratios for Medicare supplement policies.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
12,12,12,HB 1367,Relating to reporting by the Texas Natural Resource Conservation Commission and the attorney general on environmental enforcement actions.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
13,13,13,HB 1378,Relating to a donated dental services program for certain individuals.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
14,14,14,HB 1581,Relating to supplemental environmental projects that may offset the amount of certain administrative penalties imposed by the Texas Natural Resource Conservation Commission.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
15,15,15,HB 1582,Relating to permit and notice requirements for applicators of aquatic pesticides in certain bodies of water.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
16,16,16,HB 1583,Relating to tuition and fees charged to military personnel enrolled in certain courses at Midwestern State University.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
17,17,17,HB 1585,Relating to liability insurance for motor vehicles operated by law enforcement officers of a political subdivision.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
18,18,18,HB 1725,Relating to the imposition of a tax on the purchase of coal in this state by a public utility; providing penalties.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
19,19,19,HB 1726,Relating to an integrated pest management program at an institution of higher education or school district.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
20,20,20,HB 1759,Relating to the pesticide use and application program.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
21,21,21,HB 1760,Relating to the tax stamp affixed to a package of cigarettes.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
22,22,22,HB 1858,Relating to the imposition of administrative penalties under certain professional licensing programs.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
23,23,23,HB 1859,Relating to the performance of certain dental procedures by dental hygienists.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
24,24,24,HB 1860,Relating to the disposition of the body of a deceased pauper.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
25,25,25,HB 1890,Relating to counseling and education programs for certain persons in a suit for divorce or a suit affecting the parent-child relationship.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
26,26,26,HB 1963,Relating to dedicating interest earned on trust accounts of title insurance companies to the housing trust fund.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
27,27,27,HB 1972,Relating to the requirement that the Sunset Advisory Commission review certain tax exemptions.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
28,28,28,HB 1973,Relating to the creation of an address confidentiality program to assist victims of violent crime in maintaining confidential addresses; providing a criminal penalty.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
29,29,29,HB 1988,Relating to monitoring of compliance with and enforcement of environmental laws by the Texas Natural Resource Conservation Commission and reporting on enforcement actions.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
30,30,30,HB 2357,Relating to monitoring of compliance with and enforcement of environmental laws by the Texas Natural Resource Conservation Commission and reporting on enforcement actions.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
31,31,31,HB 2449,Relating to the approval of a licensed dietitian as a service provider under the chronically ill and disabled children's program.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
32,32,32,HB 2450,Relating to authorizing the Texas Department of Criminal Justice and the Texas Department of Human Services to create a pilot program to administer to special needs offenders paroled from the institutional division of the Texas Department of Criminal Justice.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
33,33,33,HB 2451,Relating to the authority of the Department of Protective and Regulatory Services to obtain certain criminal history record information from the Department of Public Safety.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
34,34,34,HB 2452,Relating to peer review of physicians.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
35,35,35,HB 2479,Relating to the imposition of a tax on emissions and to the use of the tax revenue to reduce school property taxes and the gas production tax; providing penalties.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
36,36,36,HB 2657,Relating to the imposition of a tax on the purchase of coal in this state and to the use of the tax revenue to reduce school property taxes; providing penalties.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
37,37,37,HB 2658,Relating to the justification for the use of force as a defense in the prosecution of a criminal case.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
38,38,38,HB 2843,Relating to the enforcement and collection of child support; providing a penalty.,20323,John Hirschi,author,75R,3285,Rep. John Hirschi,John Hirschi
