Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 351,Relating to certain students expelled from public school or ordered to attend a juvenile justice alternative education program.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
1,1,1,HB 352,"Relating to the possession, use, manufacture, purchase, installation, transportation, or sale of chlorofluorocarbons.",20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
2,2,2,HB 353,Relating to the number of license plates to be issued for and displayed on a motor vehicle.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
3,3,3,HB 495,Relating to the appraisal of an inventory for ad valorem tax purposes.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
4,4,4,HB 496,Relating to parental access to assessment instruments administered by the state in public schools.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
5,5,5,HB 882,Relating to designating property as a homestead.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
6,6,6,HB 1635,Relating to the creation of municipal courts of record in the City of Lewisville.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
7,7,7,HB 1681,Relating to the sale and delivery of certain motor fuel; providing criminal and civil penalties.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
8,8,8,HB 2060,Relating to the adoption and administration of a sales and use tax by a county development district.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
9,9,9,HB 2586,Relating to the requirements for issuance of one-trip and 30-day trip permits by the Texas Department of Transportation.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
10,10,10,HB 2587,Relating to the collection of delinquent property taxes and the foreclosure of tax liens.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
11,11,11,HB 2588,Relating to accountability of certain public school alternative education programs.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
12,12,12,HB 2589,Relating to assistance for certain airports.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
13,13,13,HB 2603,Relating to the creation of municipal courts of record in the City of Lewisville.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
14,14,14,HB 2655,Relating to the imposition of penalties for the failure to render property for ad valorem taxation.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
15,15,15,HB 2743,Relating to the authority of a law enforcement officer to administer certain warnings to a juvenile.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
16,16,16,HB 2744,Relating to the addition of territory to or exclusion of territory from a county development district.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
17,17,17,HB 3317,Relating to the board of directors of certain county development districts.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
18,18,18,HB 3318,Relating to the issuance of bonds by certain development districts.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
19,19,19,HB 3319,Relating to the dissolution of certain development districts.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
20,20,20,HB 3320,Relating to the use of local funds for state parks.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
21,21,21,HB 3398,Relating to the provision requiring legislative review and oversight of actions of the Ozone Transport Assessment Group initiated by the United States Environmental Protection Agency.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
22,22,22,HB 3399,Relating to the boundaries of a county development district.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
23,23,23,HB 3400,Relating to requirements for the creation of a county development district.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
24,24,24,HCR 248,Congratulating Ben E. Harmon on his retirement as assistant superintendent for student services in the Lewisville Independent School District.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
25,25,25,HR 840,Congratulating the Denton Liberty Christian High School Warriors football team on winning the inaugural TAPPS Class 4A State Championship.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
26,26,26,HR 843,Congratulating the Denton Liberty School track team on winning the 1997 TAPPS Class 4-A state championship.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
27,27,27,HB 1459,"Relating to the delivery and funding of certain mental health, chemical dependency, and mental retardation services through networks established by community centers; establishing requirements for capitation and other at-risk contracts for members of the state's priority population; and declaring an emergency.",20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
28,28,28,HB 2067,Relating to temporary vehicle registration.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
29,29,29,HJR 59,Proposing a constitutional amendment limiting debt payable from the general revenue fund.,20390,Jim Horn,author,75R,3300,Rep. Jim Horn,Jim Horn
30,30,30,HB 11,Relating to the recognition of a same-sex marriage.,20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
31,31,31,HB 107,Relating to specialized license plates to support the diagnosis of reading development and comprehension at certain grade levels in public school and to requirements concerning that diagnosis.,20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
32,32,32,HB 121,Relating to the expulsion or placement in an alternative education program of a public school student who commits an assault.,20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
33,33,33,HB 255,Relating to permitting certain law enforcement authorities and probation officers to receive reduced airline fares while engaged in certain official duties.,20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
34,34,34,HB 276,Relating to parental notification before an abortion may be performed on a minor; providing a criminal penalty.,20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
35,35,35,HB 751,"Relating to the disannexation of certain areas annexed on or after December 1, 1996, by certain municipalities.",20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
36,36,36,HB 1188,"Relating to home equity loans, the regulation of certain institutions and occupations connected with home equity loans, and the consideration of home equity in certain financial assistance applications; providing an administrative penalty.",20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
37,37,37,HB 2245,"Relating to the parent-child relationship, suits affecting the parent-child relationship, and the protection of children.",20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
38,38,38,HB 2501,Relating to compensation of a lobbyist with public funds of a political subdivision.,20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
39,39,39,HCR 217,Memorializing Congress to restore the federal income tax deductibility of state sales taxes.,20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
40,40,40,HCR 238,Conferring the Texas Legislative Medal of Honor on Technical Sergeant James M. Logan.,20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
41,41,41,HJR 70,"Proposing a constitutional amendment authorizing a voluntary, consensual encumbrance on homestead property for the purpose of an equity loan.",20390,Jim Horn,coauthor,75R,3300,Rep. Jim Horn,Jim Horn
42,42,42,SB 400,Relating to the creation of municipal courts of record in the City of Lewisville.,20390,Jim Horn,sponsor,75R,3300,Rep. Jim Horn,Jim Horn
43,43,43,SB 665,"Relating to the sale and delivery of certain motor fuel; providing criminal, administrative, and civil penalties.",20390,Jim Horn,sponsor,75R,3300,Rep. Jim Horn,Jim Horn
44,44,44,SB 950,Relating to assistance for certain airports.,20390,Jim Horn,sponsor,75R,3300,Rep. Jim Horn,Jim Horn
45,45,45,SB 1425,Relating to confirmation elections for and costs relating to the establishment of certain county development districts.,20390,Jim Horn,sponsor,75R,3300,Rep. Jim Horn,Jim Horn
46,46,46,SB 1451,Relating to the addition of territory to or exclusion of territory from a county development district.,20390,Jim Horn,sponsor,75R,3300,Rep. Jim Horn,Jim Horn
47,47,47,HB 373,Relating to parental access to certain assessment instruments administered by a school district.,20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
48,48,48,HB 500,Relating to the transportation and the ad valorem taxation of certain manufactured homes.,20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
49,49,49,HB 547,"Relating to the consent required before certain psychiatric or psychological examination, testing, or treatment of public school students.",20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
50,50,50,HB 555,Relating to the payment of certain expenses by a bail bondsman.,20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
51,51,51,HB 750,Relating to the prohibition of certain disbursements from a county fund to a person with an outstanding debt to the state or the county.,20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
52,52,52,HB 751,Relating to the auditing of county jails.,20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
53,53,53,HB 760,Relating to the elimination of the requirement of a license plate on the front of a motor vehicle.,20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
54,54,54,HB 780,Relating to reports of certain traffic accidents.,20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
55,55,55,HB 818,Relating to grants awarded under the smart jobs fund program.,20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
56,56,56,HB 1070,Relating to an affirmative defense for certain motor vehicle operators charged with illegal possession of a deer carcass.,20390,Jim Horn,author,74R,3300,Rep. Jim Horn,Jim Horn
